row_label_raw,row_label_full,col_0,31/12/2023 và 1/1/2023,31/12/2023 và 1/1/2023_1,numeric__31/12/2023 và 1/1/2023,numeric__31/12/2023 và 1/1/2023_1
,,,Số lượng cổ phiếu,Triệu VND,,
Vốn cổ phần được duyệt và đã phát hành,Vốn cổ phần được duyệt và đã phát hành,Vốn cổ phần được duyệt và đã phát hành,Vốn cổ phần được duyệt và đã phát hành,Vốn cổ phần được duyệt và đã phát hành,,
Cổ phiếu phổ thông,Vốn cổ phần được duyệt và đã phát hành > Cổ phiếu phổ thông,Cổ phiếu phổ thông,2.328.818.410,23.288.184,2328818410.0,23288184.0
Cổ phiếu quỹ,Cổ phiếu quỹ,Cổ phiếu quỹ,Cổ phiếu quỹ,Cổ phiếu quỹ,,
Cổ phiếu phổ thông,Cổ phiếu quỹ > Cổ phiếu phổ thông,Cổ phiếu phổ thông,56.500.000,1.954.258,56500000.0,1954258.0
Vốn cổ phần hiện đang lưu hành,Vốn cổ phần hiện đang lưu hành,Vốn cổ phần hiện đang lưu hành,Vốn cổ phần hiện đang lưu hành,Vốn cổ phần hiện đang lưu hành,,
Cổ phiếu phổ thông,Vốn cổ phần hiện đang lưu hành > Cổ phiếu phổ thông,Cổ phiếu phổ thông,2.272.318.410,22.723.184,2272318410.0,22723184.0
Thặng dư vốn cổ phần,Vốn cổ phần hiện đang lưu hành > Thặng dư vốn cổ phần,Thặng dư vốn cổ phần,-,46.983,,46983.0
