row_label_raw,row_label_full,(b) Đầu tư vào công ty con,(b) Đầu tư vào công ty con_1,(b) Đầu tư vào công ty con_2,(b) Đầu tư vào công ty con_3,(b) Đầu tư vào công ty con_4,(b) Đầu tư vào công ty con_5,(b) Đầu tư vào công ty con_6,(b) Đầu tư vào công ty con_7,(b) Đầu tư vào công ty con_8,numeric__(b) Đầu tư vào công ty con_1,numeric__(b) Đầu tư vào công ty con_2,numeric__(b) Đầu tư vào công ty con_3,numeric__(b) Đầu tư vào công ty con_4,numeric__(b) Đầu tư vào công ty con_5,numeric__(b) Đầu tư vào công ty con_6,numeric__(b) Đầu tư vào công ty con_7,numeric__(b) Đầu tư vào công ty con_8
,,,31/12/2023,31/12/2023,31/12/2023,31/12/2023,1/1/2023,1/1/2023,1/1/2023,1/1/2023,,,,,,,,
,,,Số cổ phiếu,% quyền sở hữu và quyền biểu quyết,Giá gốc Triệu VND,Giá trị hợp lý Triệu VND,Số cổ phiếu,% quyền sở hữu và quyền biểu quyết,Giá gốc Triệu VND,Giá trị hợp lý Triệu VND,,,,,,,,
▪ Công ty TNHH Vận hành Vincom Retail,▪ Công ty TNHH Vận hành Vincom Retail,▪ Công ty TNHH Vận hành Vincom Retail,(*),100%,12.168.956,(**),(*),100%,12.168.956,(**),,1.0,12168956.0,,,1.0,12168956.0,
▪ Công ty TNHH Đầu tư và Phát triển Đô thị Suối Hoa (***),▪ Công ty TNHH Đầu tư và Phát triển Đô thị Suối Hoa (***),▪ Công ty TNHH Đầu tư và Phát triển Đô thị Suối Hoa (***),34.240.000,"97,27%",562.009,(**),34.240.000,"97,27%",562.009,(**),34240000.0,0.9727,562009.0,,34240000.0,0.9727,562009.0,
▪ Công ty TNHH Vincom Retail Landmark 81,▪ Công ty TNHH Vincom Retail Landmark 81,▪ Công ty TNHH Vincom Retail Landmark 81,(*),100%,1.228.153,(**),(*),100%,1.228.153,(**),,1.0,1228153.0,,,1.0,1228153.0,
,,,,,13.959.118,,,,13.959.118,,,,13959118.0,,,,13959118.0,
