row_label_raw,row_label_full,col_0,Mã số,Thuyết minh,2023Triệu VND,2022Triệu VND,numeric__Mã số,numeric__Thuyết minh,numeric__2023Triệu VND,numeric__2022Triệu VND
LUU CHUYÊN TIÊN TỪ HOẠT ĐỘNG TÀI CHÍNH,LUU CHUYÊN TIÊN TỪ HOẠT ĐỘNG TÀI CHÍNH,LUU CHUYÊN TIÊN TỪ HOẠT ĐỘNG TÀI CHÍNH,LUU CHUYÊN TIÊN TỪ HOẠT ĐỘNG TÀI CHÍNH,LUU CHUYÊN TIÊN TỪ HOẠT ĐỘNG TÀI CHÍNH,LUU CHUYÊN TIÊN TỪ HOẠT ĐỘNG TÀI CHÍNH,LUU CHUYÊN TIÊN TỪ HOẠT ĐỘNG TÀI CHÍNH,,,,
Tiền thu từ đi vay,LUU CHUYÊN TIÊN TỪ HOẠT ĐỘNG TÀI CHÍNH > Tiền thu từ đi vay,Tiền thu từ đi vay,33,,2.972.123,-,33.0,,2972123.0,
Tiền trả nợ gốc vay,LUU CHUYÊN TIÊN TỪ HOẠT ĐỘNG TÀI CHÍNH > Tiền trả nợ gốc vay,Tiền trả nợ gốc vay,34,,(1.050.000),-,34.0,,-1050000.0,
Lưu chuyển tiền thuần từ hoạt động tài chính,LUU CHUYÊN TIÊN TỪ HOẠT ĐỘNG TÀI CHÍNH > Lưu chuyển tiền thuần từ hoạt động tài chính,Lưu chuyển tiền thuần từ hoạt động tài chính,40,,1.922.123,-,40.0,,1922123.0,
Lưu chuyển tiền thuần trong năm\( (50 = 20 + 30 + 40) \),LUU CHUYÊN TIÊN TỪ HOẠT ĐỘNG TÀI CHÍNH > Lưu chuyển tiền thuần trong năm\( (50 = 20 + 30 + 40) \),Lưu chuyển tiền thuần trong năm\( (50 = 20 + 30 + 40) \),50,,(203.216),(708.195),50.0,,-203216.0,-708195.0
Tiền và các khoản tương đương tiền đầu năm,LUU CHUYÊN TIÊN TỪ HOẠT ĐỘNG TÀI CHÍNH > Tiền và các khoản tương đương tiền đầu năm,Tiền và các khoản tương đương tiền đầu năm,60,,1.580.276,2.288.471,60.0,,1580276.0,2288471.0
Tiền và các khoản tương đương tiền cuối năm\( (70 = 50 + 60) \),LUU CHUYÊN TIÊN TỪ HOẠT ĐỘNG TÀI CHÍNH > Tiền và các khoản tương đương tiền cuối năm\( (70 = 50 + 60) \),Tiền và các khoản tương đương tiền cuối năm\( (70 = 50 + 60) \),70,4,1.377.060,1.580.276,70.0,4.0,1377060.0,1580276.0
