row_label_raw,row_label_full,Đầu tư nấm giữ đến ngày đáo hạn – ngắn hạn,31/12/2023Triệu VND,1/1/2023Triệu VND,numeric__31/12/2023Triệu VND,numeric__1/1/2023Triệu VND
▪ Tiền gửi có kỳ hạn,▪ Tiền gửi có kỳ hạn,▪ Tiền gửi có kỳ hạn,21.615,20.135,21615.0,20135.0
▪ Trái phiếu,▪ Trái phiếu,▪ Trái phiếu,583.049,-,583049.0,
,,,604.664,20.135,604664.0,20135.0
