row_label_raw,row_label_full,Mã số,TÀI SẢN,Thuyết minh,31/12/2022 VND,01/01/2022 VND,numeric__TÀI SẢN,numeric__Thuyết minh,numeric__31/12/2022 VND,numeric__01/01/2022 VND
240,240,240,IV. Tài sản dở dang dài hạn,11,24.921.814.594,6.724.529.594,,11.0,24921814594.0,6724529594.0
242,242,242,1. Chi phí xây dựng cơ bản dở dang,,24.921.814.594,6.724.529.594,,,24921814594.0,6724529594.0
260,260,260,VI. Tài sản dài hạn khác,,38.946.837.819,46.109.487.676,,,38946837819.0,46109487676.0
261,261,261,1. Chi phí trả trước dài hạn,15,37.059.672.233,46.109.487.676,,15.0,37059672233.0,46109487676.0
262,262,262,2. Tài sản thuế thu nhập hoãn lại,35,1.887.165.586,-,,35.0,1887165586.0,
270,270,270,TỔNG CỘNG TÀI SẢN,,7.617.072.451.214,6.270.874.257.951,,,7617072451214.0,6270874257951.0
