row_label_raw,row_label_full,col_0,31/12/2022,31/12/2022_1,01/01/2022,01/01/2022_1,numeric__31/12/2022,numeric__31/12/2022_1,numeric__01/01/2022,numeric__01/01/2022_1
,,,Giá gốc,Dự phòng,Giá gốc,Dự phòng,,,,
,,,VND,VND,VND,VND,,,,
- Chi phí sản xuất kinh doanhđở dang,- Chi phí sản xuất kinh doanhđở dang,- Chi phí sản xuất kinh doanhđở dang,3.336.540.541,-,4.250.704.726,-,3336540541.0,,4250704726.0,
- Hàng hoá,- Hàng hoá,- Hàng hoá,70.925.926,-,50.887.090,-,70925926.0,,50887090.0,
- Hàng hóa bất động sản (*),- Hàng hóa bất động sản (*),- Hàng hóa bất động sản (*),420.796.984.925,-,497.590.148.541,-,420796984925.0,,497590148541.0,
,,,424.204.451.392,-,501.891.740.357,-,424204451392.0,,501891740357.0,
,,,,,31/12/22,01/01/22,,,,
(*) Trong đó: hàng hóa bất động sản bao gồm:,(*) Trong đó: hàng hóa bất động sản bao gồm:,(*) Trong đó: hàng hóa bất động sản bao gồm:,(*) Trong đó: hàng hóa bất động sản bao gồm:,(*) Trong đó: hàng hóa bất động sản bao gồm:,VND,VND,,,,
(1) Hàng hóa bất động sản:,(*) Trong đó: hàng hóa bất động sản bao gồm: > (1) Hàng hóa bất động sản:,(1) Hàng hóa bất động sản:,(1) Hàng hóa bất động sản:,(1) Hàng hóa bất động sản:,27.572.916.349,5.777.460.926,,,27572916349.0,5777460926.0
+ Căn A1508 - dự án Sky City Towers 88 Láng Hạ,(*) Trong đó: hàng hóa bất động sản bao gồm: > + Căn A1508 - dự án Sky City Towers 88 Láng Hạ,+ Căn A1508 - dự án Sky City Towers 88 Láng Hạ,+ Căn A1508 - dự án Sky City Towers 88 Láng Hạ,+ Căn A1508 - dự án Sky City Towers 88 Láng Hạ,3.600.000.000,3.600.000.000,,,3600000000.0,3600000000.0
