row_label_raw,row_label_full,col_0,Năm 2022,Năm 2021,numeric__Năm 2022,numeric__Năm 2021
,,,VND,VND,,
Thu nhập của Ban lãnh đạo và Ủy ban kiểm toán,Thu nhập của Ban lãnh đạo và Ủy ban kiểm toán,Thu nhập của Ban lãnh đạo và Ủy ban kiểm toán,3.614.510.658,2.369.525.844,3614510658.0,2369525844.0
- Ông Nguyễn Trung Vũ,- Ông Nguyễn Trung Vũ,- Ông Nguyễn Trung Vũ,384.361.702,340.900.000,384361702.0,340900000.0
- Ông Phạm Thanh Hưng,- Ông Phạm Thanh Hưng,- Ông Phạm Thanh Hưng,322.384.752,296.166.667,322384752.0,296166667.0
- Ông Nguyễn Đức Vui,- Ông Nguyễn Đức Vui,- Ông Nguyễn Đức Vui,-,-,,
- Bà Nguyễn Thị Hoàng Oanh,- Bà Nguyễn Thị Hoàng Oanh,- Bà Nguyễn Thị Hoàng Oanh,-,-,,
- Ông Vương Văn Tường,- Bà Nguyễn Thị Hoàng Oanh > - Ông Vương Văn Tường,- Ông Vương Văn Tường,311.436.170,128.600.000,311436170.0,128600000.0
- Ông Chu Hữu Chiến,- Bà Nguyễn Thị Hoàng Oanh > - Ông Chu Hữu Chiến,- Ông Chu Hữu Chiến,569.042.533,533.100.000,569042533.0,533100000.0
- Bà Nguyễn Thị Thanh,- Bà Nguyễn Thị Hoàng Oanh > - Bà Nguyễn Thị Thanh,- Bà Nguyễn Thị Thanh,198.815.973,238.579.167,198815973.0,238579167.0
- Ông Nguyễn Anh Hương,- Bà Nguyễn Thị Hoàng Oanh > - Ông Nguyễn Anh Hương,- Ông Nguyễn Anh Hương,376.361.702,441.320.000,376361702.0,441320000.0
- Bà Nguyễn Minh Hồi,- Bà Nguyễn Thị Hoàng Oanh > - Bà Nguyễn Minh Hồi,- Bà Nguyễn Minh Hồi,1.452.107.826,390.860.010,1452107826.0,390860010.0
