row_label_raw,row_label_full,Mã số,CHỈ TIÊU,Thuyết minh,Năm 2022 > VND,Năm 2021 > VND,numeric__CHỈ TIÊU,numeric__Thuyết minh,numeric__Năm 2022 > VND,numeric__Năm 2021 > VND
01,01,01,1. Doanh thu bán hàng và cung cấp dịch vụ,25,3.670.718.806.632,5.739.677.018.726,,25.0,3670718806632.0,5739677018726.0
02,02,02,2. Các khoản giảm trừ doanh thu,26,195.004.584.705,142.095.163.636,,26.0,195004584705.0,142095163636.0
10,10,10,3. Doanh thu thuần bán hàng và cung cấp dịch vụ,,3.475.714.221.927,5.597.581.855.090,,,3475714221927.0,5597581855090.0
11,11,11,4. Giá vốn hàng bán,27,2.630.339.753.956,4.486.395.289.633,,27.0,2630339753956.0,4486395289633.0
20,20,20,5. Lợi nhuận gộp về bán hàng và cung cấp dịch vụ,,845.374.467.971,1.111.186.565.457,,,845374467971.0,1111186565457.0
21,21,21,6. Doanh thu hoạt động tài chính,28,112.485.157.220,82.109.930.291,,28.0,112485157220.0,82109930291.0
22,22,22,7. Chi phí tài chính,29,149.134.995.943,152.999.263.690,,29.0,149134995943.0,152999263690.0
23,23,23,Trong đó: Chi phí lãi vay,,149.134.995.943,152.999.263.690,,,149134995943.0,152999263690.0
25,25,25,9. Chi phí bán hàng,30,239.862.372.812,167.573.012.952,,30.0,239862372812.0,167573012952.0
26,26,26,10. Chi phí quản lý doanh nghiệp,31,317.901.867.940,295.519.839.638,,31.0,317901867940.0,295519839638.0
30,30,30,11. Lợi nhuận thuần từ hoạt động kinh doanh,,250.960.388.496,577.204.379.468,,,250960388496.0,577204379468.0
31,31,31,12. Thu nhập khác,32,9.456.035.997,2.411.557.123,,32.0,9456035997.0,2411557123.0
32,32,32,13. Chi phí khác,33,14.463.812.257,7.732.874.633,,33.0,14463812257.0,7732874633.0
40,40,40,14. Lợi nhuận khác,,(5.007.776.260),(5.321.317.510),,,-5007776260.0,-5321317510.0
50,50,50,15. Tổng lợi nhuận kế toán trước thuế,,245.952.612.236,571.883.061.958,,,245952612236.0,571883061958.0
51,51,51,16. Chi phí thuế thu nhập doanh nghiệp hiện hành,34,53.408.791.917,121.426.737.652,,34.0,53408791917.0,121426737652.0
52,52,52,17. Chi phí thuế thu nhập doanh nghiệp hoãn lại,35,(1.887.165.586),-,,35.0,-1887165586.0,
60,60,60,18. Lợi nhuận sau thuế thu nhập doanh nghiệp,,194.430.985.905,450.456.324.306,,,194430985905.0,450456324306.0
61,61,61,19. Lợi nhuận sau thuế của Công ty mẹ,,190.887.249.745,457.982.515.200,,,190887249745.0,457982515200.0
62,62,62,20. Lợi nhuận sau thuế của cổ đông không kiểm soát,,3.543.736.160,(7.526.190.894),,,3543736160.0,-7526190894.0
70,70,70,21. Lãi cơ bản trên cổ phiếu,36,631,2.316,,36.0,631.0,2316.0
