row_label_raw,row_label_full,col_0,Số phải thu đầu năm,Số phải nộp đầu năm,Số phải nộp trong năm,Điều chỉnh khác,Số đã thực nộp trong năm,Số phải thu cuối năm,Số phải nộp cuối năm,numeric__Số phải thu đầu năm,numeric__Số phải nộp đầu năm,numeric__Số phải nộp trong năm,numeric__Điều chỉnh khác,numeric__Số đã thực nộp trong năm,numeric__Số phải thu cuối năm,numeric__Số phải nộp cuối năm
,,,VND,VND,VND,VND,VND,VND,VND,,,,,,,
Thuế Giá trị gia tăng,Thuế Giá trị gia tăng,Thuế Giá trị gia tăng,-,74.350.529.402,155.378.763.211,-,203.735.510.445,1.594.920.497,27.588.702.665,,74350529402.0,155378763211.0,,203735510445.0,1594920497.0,27588702665.0
Thuế Thu nhập doanh nghiệp,Thuế Thu nhập doanh nghiệp,Thuế Thu nhập doanh nghiệp,126.874.860,98.917.669.604,53.408.791.917,(516.746.909),98.523.868.477,215.031.551,53.374.002.826,126874860.0,98917669604.0,53408791917.0,-516746909.0,98523868477.0,215031551.0,53374002826.0
Thuế Thu nhập cá nhân,Thuế Thu nhập cá nhân,Thuế Thu nhập cá nhân,-,79.744.514.193,107.016.046.745,-,106.728.492.165,131.587.655,80.163.656.428,,79744514193.0,107016046745.0,,106728492165.0,131587655.0,80163656428.0
Các loại thuế khác,Các loại thuế khác,Các loại thuế khác,-,20.747.976,3.132.774.288,-,2.884.914.447,210.706,268.818.523,,20747976.0,3132774288.0,,2884914447.0,210706.0,268818523.0
"Phí, lệ phí và các khoản phải nộp khác","Phí, lệ phí và các khoản phải nộp khác","Phí, lệ phí và các khoản phải nộp khác",241.679.849,-,7.927.602,-,7.927.602,241.679.849,-,241679849.0,,7927602.0,,7927602.0,241679849.0,
,,,368.554.709,253.033.461.175,318.944.303.763,(516.746.909),411.880.713.136,2.183.430.258,161.395.180.442,368554709.0,253033461175.0,318944303763.0,-516746909.0,411880713136.0,2183430258.0,161395180442.0
