row_label_raw,row_label_full,Mã số,CHỈ TIÊU,Thuyết minh,Năm 2022 > VND,Năm 2021 > VND,numeric__CHỈ TIÊU,numeric__Thuyết minh,numeric__Năm 2022 > VND,numeric__Năm 2021 > VND
,,,I. LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH,I. LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH,I. LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH,I. LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH,,,,
01,01,01,Lợi nhuận trước thuế,,245.952.612.236,571.883.061.958,,,245952612236.0,571883061958.0
,,,Điều chính cho các khoản,,,,,,,
02,02,02,- Khấu hao tài sản cố định và bất động sản đầu tư,,52.889.565.144,44.360.035.901,,,52889565144.0,44360035901.0
03,03,03,- Các khoản dự phòng,,40.250.520.755,47.208.220.640,,,40250520755.0,47208220640.0
05,05,05,"- Lãi, lỗ từ hoạt động đầu tư",,(112.751.416.280),(82.083.940.603),,,-112751416280.0,-82083940603.0
06,06,06,- Chi phí lãi vay,,149.134.995.943,152.999.263.690,,,149134995943.0,152999263690.0
08,08,08,Lợi nhuận từ hoạt động kinh doanh trước thay đổi vốn lưu động,,375.476.277.798,734.366.641.585,,,375476277798.0,734366641585.0
09,09,09,"- Tăng, giảm các khoản phải thu",,(2.461.211.595.790),(352.496.753.097),,,-2461211595790.0,-352496753097.0
10,10,10,"- Tăng, giảm hàng tồn kho",,77.687.288.965,(605.179.228.073),,,77687288965.0,-605179228073.0
11,11,11,"- Tăng, giảm các khoản phải trả (không kể lãi vay phải trả, thuế thu nhập doanh nghiệp phải nộp)",,(54.190.441.455),63.708.330.398,,,-54190441455.0,63708330398.0
12,12,12,"- Tăng, giảm chi phí trả trước",,15.878.246.260,(29.397.694.872),,,15878246260.0,-29397694872.0
14,14,14,- Tiền lãi vay đã trả,,(166.757.990.785),(110.955.947.471),,,-166757990785.0,-110955947471.0
15,15,15,- Thuế thu nhập doanh nghiệp đã nộp,,(98.523.868.477),(60.450.443.296),,,-98523868477.0,-60450443296.0
16,16,16,- Tiền thu khác từ hoạt động kinh doanh,,4.599.000.000,-,,,4599000000.0,
17,17,17,- Tiền chi khác cho hoạt động kinh doanh,,(57.264.346.677),(15.681.300.000),,,-57264346677.0,-15681300000.0
20,20,20,Lưu chuyển tiền thuần từ hoạt động kinh doanh,,(2.364.307.430.161),(376.086.394.825),,,-2364307430161.0,-376086394825.0
,,,II. LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ,II. LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ,II. LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ,II. LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ,,,,
21,21,21,"Tiền chi để mua sắm, xây dựng tài sản cố định và các tài sản dài hạn khác",,(30.622.982.935),(53.831.578.298),,,-30622982935.0,-53831578298.0
22,22,22,"Tiền thu từ thanh lý, nhượng bán tài sản cố định và các tài sản dài hạn khác",,981.818.182,709.090.909,,,981818182.0,709090909.0
23,23,23,"Tiền chi cho vay, mua các công cụ nợ của đơn vị khác",,(2.200.746.437.006),(3.627.302.551.614),,,-2200746437006.0,-3627302551614.0
24,24,24,"Tiền thu hồi cho vay, bán lại các công cụ nợ của đơn vị khác",,3.146.140.964.978,2.067.730.944.060,,,3146140964978.0,2067730944060.0
27,27,27,"Tiền thu lãi cho vay, cổ tức và lợi nhuận được chia",,121.711.064.322,63.858.202.634,,,121711064322.0,63858202634.0
30,30,30,Lưu chuyển tiền thuần từ hoạt động đầu tư,,1.037.464.427.541,(1.548.835.892.309),,,1037464427541.0,-1548835892309.0
,,,III. LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG TÀI CHÍNH,III. LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG TÀI CHÍNH,III. LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG TÀI CHÍNH,III. LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG TÀI CHÍNH,,,,
31,31,31,"Tiền thu từ phát hành cổ phiếu, nhận vốn góp của chủ sở hữu",,2.015.994.490.000,961.318.000.000,,,2015994490000.0,961318000000.0
33,33,33,Tiền thu từ đi vay,,3.416.364.034.150,6.873.694.372.461,,,3416364034150.0,6873694372461.0
34,34,34,Tiền trả nợ gốc vay,,(4.126.761.786.963),(5.978.827.738.125),,,-4126761786963.0,-5978827738125.0
40,40,40,Lưu chuyển tiền thuần từ hoạt động tài chính,,1.305.596.737.187,1.856.184.634.336,,,1305596737187.0,1856184634336.0
