row_label_raw,row_label_full,col_0,Năm nayTriệu đồng,Năm trướcTriệu đồng,numeric__Năm nayTriệu đồng,numeric__Năm trướcTriệu đồng
Thu nhập lãi cho vay khách hàng vàcác TCTD khác,Thu nhập lãi cho vay khách hàng vàcác TCTD khác,Thu nhập lãi cho vay khách hàng vàcác TCTD khác,15.300.182,13.296.220,15300182.0,13296220.0
Thu lãi từ đầu tư chứng khoán Nợ,Thu lãi từ đầu tư chứng khoán Nợ,Thu lãi từ đầu tư chứng khoán Nợ,1.853.310,1.957.797,1853310.0,1957797.0
- Thu nhập lãi từ chứng khoán kinh doanh,- Thu nhập lãi từ chứng khoán kinh doanh,- Thu nhập lãi từ chứng khoán kinh doanh,26.617,258.817,26617.0,258817.0
- Thu nhập lãi từ chứng khoán đầu tư,- Thu nhập lãi từ chứng khoán đầu tư,- Thu nhập lãi từ chứng khoán đầu tư,1.826.693,1.698.980,1826693.0,1698980.0
Thu nhập lãi tiền gửi,Thu nhập lãi tiền gửi,Thu nhập lãi tiền gửi,161.296,186.047,161296.0,186047.0
Thu từ nghiệp vụ bảo lãnh,Thu từ nghiệp vụ bảo lãnh,Thu từ nghiệp vụ bảo lãnh,177.157,161.196,177157.0,161196.0
Thu lãi cho thuê tài chính,Thu lãi cho thuê tài chính,Thu lãi cho thuê tài chính,150.192,149.544,150192.0,149544.0
Thu từ hoạt động mua nợ,Thu từ hoạt động mua nợ,Thu từ hoạt động mua nợ,14.653,-,14653.0,
Thu khác từ hoạt động tin dụng,Thu khác từ hoạt động tin dụng,Thu khác từ hoạt động tin dụng,211.612,142.046,211612.0,142046.0
,,,17.868.402,15.892.850,17868402.0,15892850.0
