row_label_raw,row_label_full,col_0,Số cuối nămTriệu đồng,Số đầu nămTriệu đồng,numeric__Số cuối nămTriệu đồng,numeric__Số đầu nămTriệu đồng
Thư tín dụng,Thư tín dụng,Thư tín dụng,9.281.484,6.623.786,9281484.0,6623786.0
Cam kết giao dịch hối đoái,Cam kết giao dịch hối đoái,Cam kết giao dịch hối đoái,12.049.416,14.423.048,12049416.0,14423048.0
- Cam kết mua ngoại tệ,- Cam kết mua ngoại tệ,- Cam kết mua ngoại tệ,282.991,2.537.450,282991.0,2537450.0
- Cam kết bán ngoại tệ,- Cam kết bán ngoại tệ,- Cam kết bán ngoại tệ,521.615,1.970.586,521615.0,1970586.0
- Cam kết giao dịch hoán đổi,- Cam kết giao dịch hoán đổi,- Cam kết giao dịch hoán đổi,11.244.810,9.915.012,11244810.0,9915012.0
Bảo lãnh vay vốn,Bảo lãnh vay vốn,Bảo lãnh vay vốn,34.126,32.404,34126.0,32404.0
Bảo lãnh khác,Bảo lãnh khác,Bảo lãnh khác,4.606.175,3.912.523,4606175.0,3912523.0
Cam kết khác,Cam kết khác,Cam kết khác,-,11.271,,11271.0
,,,25.971.201,25.003.032,25971201.0,25003032.0
Trừ: Tiền ký quỹ,Trừ: Tiền ký quỹ,Trừ: Tiền ký quỹ,(294.817),(342.543),-294817.0,-342543.0
Nghĩa vụ nợ tiềm ẩn và các cam kết đưa ra,Nghĩa vụ nợ tiềm ẩn và các cam kết đưa ra,Nghĩa vụ nợ tiềm ẩn và các cam kết đưa ra,25.676.384,24.660.489,25676384.0,24660489.0
