row_label_raw,row_label_full,col_0,Số cuối nămTriệu đồng,Số đầu nămTriệu đồng,numeric__Số cuối nămTriệu đồng,numeric__Số đầu nămTriệu đồng
Chứng khoán đầu tư sẵn sàng để bán,Chứng khoán đầu tư sẵn sàng để bán,Chứng khoán đầu tư sẵn sàng để bán,27.589.161,25.109.203,27589161.0,25109203.0
Chứng khoán Nợ,Chứng khoán Nợ,Chứng khoán Nợ,27.221.580,24.696.372,27221580.0,24696372.0
Trái phiếu Chính phủ (i),Trái phiếu Chính phủ (i),Trái phiếu Chính phủ (i),27.045.792,24.520.195,27045792.0,24520195.0
Trái phiếu do các TCTD khác trong nước phát hành (ii),Trái phiếu do các TCTD khác trong nước phát hành (ii),Trái phiếu do các TCTD khác trong nước phát hành (ii),175.788,176.177,175788.0,176177.0
Chứng khoán Vốn,Chứng khoán Vốn,Chứng khoán Vốn,367.581,412.831,367581.0,412831.0
Do các tổ chức tín dụng trong nước phát hành (iii),Do các tổ chức tín dụng trong nước phát hành (iii),Do các tổ chức tín dụng trong nước phát hành (iii),264.832,264.832,264832.0,264832.0
Do các tổ chức kinh tế trong nước phát hành,Do các tổ chức kinh tế trong nước phát hành,Do các tổ chức kinh tế trong nước phát hành,102.195,147.452,102195.0,147452.0
Do các tổ chức kinh tế nước ngoài phát hành,Do các tổ chức kinh tế nước ngoài phát hành,Do các tổ chức kinh tế nước ngoài phát hành,554,547,554.0,547.0
Chứng khoán đầu tư giữ đến ngày đáo hạn,Chứng khoán đầu tư giữ đến ngày đáo hạn,Chứng khoán đầu tư giữ đến ngày đáo hạn,39.292.300,16.148.253,39292300.0,16148253.0
Trái phiếu do các tổ chức kinh tế trong nước phát hành (iv),Trái phiếu do các tổ chức kinh tế trong nước phát hành (iv),Trái phiếu do các tổ chức kinh tế trong nước phát hành (iv),1.000.000,1.000.000,1000000.0,1000000.0
Trái phiếu đặc biệt do VAMC phát hành (v),Trái phiếu đặc biệt do VAMC phát hành (v),Trái phiếu đặc biệt do VAMC phát hành (v),37.300.913,14.142.479,37300913.0,14142479.0
Trái phiếu Chính phủ (vi),Trái phiếu Chính phủ (vi),Trái phiếu Chính phủ (vi),991.387,1.005.774,991387.0,1005774.0
Dự phòng rủi ro chứng khoán đầu tư,Dự phòng rủi ro chứng khoán đầu tư,Dự phòng rủi ro chứng khoán đầu tư,(1.848.320),(1.579.400),-1848320.0,-1579400.0
Chứng khoán sẵn sàng để bán,Chứng khoán sẵn sàng để bán,Chứng khoán sẵn sàng để bán,(191.139),(193.355),-191139.0,-193355.0
Trái phiếu đặc biệt do VAMC phát hành,Trái phiếu đặc biệt do VAMC phát hành,Trái phiếu đặc biệt do VAMC phát hành,(1.649.681),(1.378.545),-1649681.0,-1378545.0
Chứng khoán giữ đến ngày đáo hạn,Chứng khoán giữ đến ngày đáo hạn,Chứng khoán giữ đến ngày đáo hạn,(7.500),(7.500),-7500.0,-7500.0
,,,65.033.141,39.678.056,65033141.0,39678056.0
