row_label_raw,row_label_full,col_0,Thuyết minh,Năm nay Triệu đồng,Năm trước Triệu đồng,numeric__Thuyết minh,numeric__Năm nay Triệu đồng,numeric__Năm trước Triệu đồng
Thu nhập lãi và các khoản thu nhập tương tự,Thu nhập lãi và các khoản thu nhập tương tự,Thu nhập lãi và các khoản thu nhập tương tự,25,17.868.402,15.892.850,25.0,17868402.0,15892850.0
Chi phí lãi và các chi phí tương tự,Chi phí lãi và các chi phí tương tự,Chi phí lãi và các chi phí tương tự,26,(13.847.705),(9.317.743),26.0,-13847705.0,-9317743.0
Thu nhập lãi thuần,Thu nhập lãi thuần,Thu nhập lãi thuần,,4.020.697,6.575.107,,4020697.0,6575107.0
Thu nhập từ hoạt động dịch vụ,Thu nhập từ hoạt động dịch vụ,Thu nhập từ hoạt động dịch vụ,,2.112.833,1.740.796,,2112833.0,1740796.0
Chi phí hoạt động dịch vụ,Chi phí hoạt động dịch vụ,Chi phí hoạt động dịch vụ,,(682.789),(569.533),,-682789.0,-569533.0
Lãi thuần từ hoạt động dịch vụ,Lãi thuần từ hoạt động dịch vụ,Lãi thuần từ hoạt động dịch vụ,27,1.430.044,1.171.263,27.0,1430044.0,1171263.0
Lãi thuần từ hoạt động kinh doanh ngoại hối,Lãi thuần từ hoạt động kinh doanh ngoại hối,Lãi thuần từ hoạt động kinh doanh ngoại hối,28,265.028,158.842,28.0,265028.0,158842.0
(Lỗ)/lãi thuần từ mua bán chứng khoán kinh doanh,(Lỗ)/lãi thuần từ mua bán chứng khoán kinh doanh,(Lỗ)/lãi thuần từ mua bán chứng khoán kinh doanh,29,(753),11.455,29.0,-753.0,11455.0
Lãi/(lỗ) thuần từ mua bán chứng khoán đầu tư,Lãi/(lỗ) thuần từ mua bán chứng khoán đầu tư,Lãi/(lỗ) thuần từ mua bán chứng khoán đầu tư,30,45.835,(99.478),30.0,45835.0,-99478.0
Thu nhập từ hoạt động khác,Thu nhập từ hoạt động khác,Thu nhập từ hoạt động khác,,747.616,479.034,,747616.0,479034.0
Chi phí hoạt động khác,Chi phí hoạt động khác,Chi phí hoạt động khác,,(10.652),(20.182),,-10652.0,-20182.0
Lãi thuần từ hoạt động khác,Lãi thuần từ hoạt động khác,Lãi thuần từ hoạt động khác,31,736.964,458.852,31.0,736964.0,458852.0
"Thu nhập từ góp vốn, mua cổ phần","Thu nhập từ góp vốn, mua cổ phần","Thu nhập từ góp vốn, mua cổ phần",32,32.342,12.675,32.0,32342.0,12675.0
TỔNG THU NHẬP HOẠT ĐỘNG,TỔNG THU NHẬP HOẠT ĐỘNG,TỔNG THU NHẬP HOẠT ĐỘNG,,6.530.157,8.288.716,,6530157.0,8288716.0
Chi phí cho nhân viên,Chi phí cho nhân viên,Chi phí cho nhân viên,,(3.110.710),(2.858.094),,-3110710.0,-2858094.0
Chi phí khấu hao,Chi phí khấu hao,Chi phí khấu hao,,(392.455),(333.024),,-392455.0,-333024.0
Chi phí hoạt động khác,Chi phí hoạt động khác,Chi phí hoạt động khác,,(2.175.158),(1.963.429),,-2175158.0,-1963429.0
TỔNG CHI PHÍ HOẠT ĐỘNG,TỔNG CHI PHÍ HOẠT ĐỘNG,TỔNG CHI PHÍ HOẠT ĐỘNG,33,(5.678.323),(5.154.547),33.0,-5678323.0,-5154547.0
Lợi nhuận thuần từ hoạt động kinh doanh trước chi phí dự phòng rủi ro tín dụng,Lợi nhuận thuần từ hoạt động kinh doanh trước chi phí dự phòng rủi ro tín dụng,Lợi nhuận thuần từ hoạt động kinh doanh trước chi phí dự phòng rủi ro tín dụng,,851.834,3.134.169,,851834.0,3134169.0
Chi phí dự phòng rủi ro tín dụng,Chi phí dự phòng rủi ro tín dụng,Chi phí dự phòng rủi ro tín dụng,12,(696.243),(2.256.014),12.0,-696243.0,-2256014.0
TỔNG LỢI NHUẬN TRƯỚC THUẾ,TỔNG LỢI NHUẬN TRƯỚC THUẾ,TỔNG LỢI NHUẬN TRƯỚC THUẾ,,155.591,878.155,,155591.0,878155.0
Chi phí thuế thu nhập doanh nghiệp hiện hành,Chi phí thuế thu nhập doanh nghiệp hiện hành,Chi phí thuế thu nhập doanh nghiệp hiện hành,22,(75.531),(242.858),22.0,-75531.0,-242858.0
Thu nhập thuế TNDN hoãn lại,Thu nhập thuế TNDN hoãn lại,Thu nhập thuế TNDN hoãn lại,22,8.549,12.622,22.0,8549.0,12622.0
Tổng chi phí thuế thu nhập doanh nghiệp,Tổng chi phí thuế thu nhập doanh nghiệp,Tổng chi phí thuế thu nhập doanh nghiệp,,(66.982),(230.236),,-66982.0,-230236.0
LỢI NHUẬN SAU THUẾ,LỢI NHUẬN SAU THUẾ,LỢI NHUẬN SAU THUẾ,,88.609,647.919,,88609.0,647919.0
Phân bổ cho:,Phân bổ cho:,Phân bổ cho:,,,,,,
Lợi nhuận thuộc về cổ đông của Ngân hàng,Phân bổ cho: > Lợi nhuận thuộc về cổ đông của Ngân hàng,Lợi nhuận thuộc về cổ đông của Ngân hàng,,88.609,647.919,,88609.0,647919.0
Lãi cơ bản trên cổ phiếu (đồng),Phân bổ cho: > Lãi cơ bản trên cổ phiếu (đồng),Lãi cơ bản trên cổ phiếu (đồng),24,49,444,24.0,49.0,444.0
