row_label_raw,row_label_full,col_0,Số cuối năm,Số cuối năm_1,Số đầu năm,Số đầu năm_1,numeric__Số cuối năm,numeric__Số cuối năm_1,numeric__Số đầu năm,numeric__Số đầu năm_1
,,,Triệu đồng,%,Triệu đồng,%,,,,
Các hoạt động liên quan kinh doanh tài sản và dịch vụ tư vấn,Các hoạt động liên quan kinh doanh tài sản và dịch vụ tư vấn,Các hoạt động liên quan kinh doanh tài sản và dịch vụ tư vấn,49.763.796,"25,02",38.666.409,"20,80",49763796.0,25.02,38666409.0,20.8
Hoạt động các tổ chức và đoàn thể quốc tế,Hoạt động các tổ chức và đoàn thể quốc tế,Hoạt động các tổ chức và đoàn thể quốc tế,23.942.394,"12,04",15.041.583,"8,09",23942394.0,12.04,15041583.0,8.09
"Thương nghiệp, sửa chữa xe có động cơ, mô tô, xe máy, đồ dùng cá nhân và gia đình","Thương nghiệp, sửa chữa xe có động cơ, mô tô, xe máy, đồ dùng cá nhân và gia đình","Thương nghiệp, sửa chữa xe có động cơ, mô tô, xe máy, đồ dùng cá nhân và gia đình",23.623.783,"11,88",31.178.368,"16,77",23623783.0,11.88,31178368.0,16.77
Xây dựng,Xây dựng,Xây dựng,23.411.576,"11,77",21.391.218,"11,51",23411576.0,11.77,21391218.0,11.51
"Công nghiệp chế biến, chế tạo","Công nghiệp chế biến, chế tạo","Công nghiệp chế biến, chế tạo",21.815.395,"10,97",19.636.867,"10,56",21815395.0,10.97,19636867.0,10.56
"Nông nghiệp, lâm nghiệp và thủy sản","Nông nghiệp, lâm nghiệp và thủy sản","Nông nghiệp, lâm nghiệp và thủy sản",19.068.345,"9,59",14.599.686,"7,85",19068345.0,9.59,14599686.0,7.85
"Hoạt động làm thuê các công việc trong các hộ gia đình, sản xuất sản phẩm vất chất và dịch vụ tự tiêu dùng của hộ gia đình","Hoạt động làm thuê các công việc trong các hộ gia đình, sản xuất sản phẩm vất chất và dịch vụ tự tiêu dùng của hộ gia đình","Hoạt động làm thuê các công việc trong các hộ gia đình, sản xuất sản phẩm vất chất và dịch vụ tự tiêu dùng của hộ gia đình",11.386.551,"5,73",7.253.503,"3,90",11386551.0,5.73,7253503.0,3.9
Giáo dục đào tạo,Giáo dục đào tạo,Giáo dục đào tạo,4.538.212,"2,28",4.884.362,"2,63",4538212.0,2.28,4884362.0,2.63
"Vận tải, kho bãi và thông tin liên lạc","Vận tải, kho bãi và thông tin liên lạc","Vận tải, kho bãi và thông tin liên lạc",4.500.811,"2,26",3.947.706,"2,12",4500811.0,2.26,3947706.0,2.12
"Hoạt động tài chính, ngân hàng và bảo hiểm","Hoạt động tài chính, ngân hàng và bảo hiểm","Hoạt động tài chính, ngân hàng và bảo hiểm",3.625.959,"1,82",1.846.504,"0,99",3625959.0,1.82,1846504.0,0.99
Dịch vụ lưu trú và ăn uống,Dịch vụ lưu trú và ăn uống,Dịch vụ lưu trú và ăn uống,2.072.769,"1,04",3.135.131,"1,69",2072769.0,1.04,3135131.0,1.69
Y tế và hoạt động cứu trợ xã hội,Y tế và hoạt động cứu trợ xã hội,Y tế và hoạt động cứu trợ xã hội,1.973.137,"0,99",1.669.731,"0,90",1973137.0,0.99,1669731.0,0.9
"Sản xuất và phân phối điện, khí đốt, nước nóng, hơi nước và điều hòa không khí","Sản xuất và phân phối điện, khí đốt, nước nóng, hơi nước và điều hòa không khí","Sản xuất và phân phối điện, khí đốt, nước nóng, hơi nước và điều hòa không khí",1.838.419,"0,92",1.673.033,"0,90",1838419.0,0.92,1673033.0,0.9
Khai khoáng,Khai khoáng,Khai khoáng,1.622.798,"0,82",1.412.835,"0,76",1622798.0,0.82,1412835.0,0.76
Hoạt động phục vụ cá nhân và công cộng,Hoạt động phục vụ cá nhân và công cộng,Hoạt động phục vụ cá nhân và công cộng,682.497,"0,34",691.239,"0,37",682497.0,0.34,691239.0,0.37
Hoạt động văn hóa và thể thao,Hoạt động văn hóa và thể thao,Hoạt động văn hóa và thể thao,398.816,"0,20",123.442,"0,07",398816.0,0.2,123442.0,0.07
Hoạt động khoa học và công nghệ,Hoạt động khoa học và công nghệ,Hoạt động khoa học và công nghệ,91.416,"0,05",113.889,"0,06",91416.0,0.05,113889.0,0.06
Khác,Khác,Khác,4.502.991,"2,28",18.651.307,"10,03",4502991.0,2.28,18651307.0,10.03
,,,198.859.665,"100,00",185.916.813,"100,00",198859665.0,100.0,185916813.0,100.0
