row_label_raw,row_label_full,Bên liên quan,Các giao dịch,Số cuối nămTriệu đồng,Số đầu nămTriệu đồng,numeric__Các giao dịch,numeric__Số cuối nămTriệu đồng,numeric__Số đầu nămTriệu đồng
Các thành viên của Ban lãnh đạo Ngân hàng và các công ty con,Các thành viên của Ban lãnh đạo Ngân hàng và các công ty con,Các thành viên của Ban lãnh đạo Ngân hàng và các công ty con,Cho vayNhận tiền gửiPhải thu khácPhải trả khác,419.002(115.680)238.086(824),435.281(123.880)238.086-,,,
Các bên liên quan đến các thành viên của Ban lãnh đạo Ngân hàng và các công ty con,Các bên liên quan đến các thành viên của Ban lãnh đạo Ngân hàng và các công ty con,Các bên liên quan đến các thành viên của Ban lãnh đạo Ngân hàng và các công ty con,Cho vayNhận tiền gửiPhải thu khácPhải trả khác,26.634(120.271)112(1.480),22.248(81.251)-,,,
Các bên liên quan đến cổ đông lớn,Các bên liên quan đến các thành viên của Ban lãnh đạo Ngân hàng và các công ty con > Các bên liên quan đến cổ đông lớn,Các bên liên quan đến cổ đông lớn,Nhận tiền gửi,(9.959),(88.532),,-9959.0,-88532.0
