row_label_raw,row_label_full,col_0,Thuyết minh,Số cuối năm Triệu đồng,Số đầu năm Triệu đồng,numeric__Thuyết minh,numeric__Số cuối năm Triệu đồng,numeric__Số đầu năm Triệu đồng
Dự phòng rủi ro cho vay và cho thuê tài chính khách hàng,TÀI SẢN > Dự phòng rủi ro cho vay và cho thuê tài chính khách hàng,Dự phòng rủi ro cho vay và cho thuê tài chính khách hàng,12.2,(2.431.588),(2.256.792),122.0,-2431588.0,-2256792.0
Hoạt động mua nợ,TÀI SẢN > Hoạt động mua nợ,Hoạt động mua nợ,11,751.748,-,11.0,751748.0,
Mua nợ,TÀI SẢN > Mua nợ,Mua nợ,,757.528,300,,757528.0,300.0
Dự phòng rủi ro hoạt động mua nợ,TÀI SẢN > Dự phòng rủi ro hoạt động mua nợ,Dự phòng rủi ro hoạt động mua nợ,,(5.780),(300),,-5780.0,-300.0
Chứng khoán đầu tư,TÀI SẢN > Chứng khoán đầu tư,Chứng khoán đầu tư,13,65.033.141,39.678.056,13.0,65033141.0,39678056.0
Chứng khoán đầu tư sẵn sàng để bán,TÀI SẢN > Chứng khoán đầu tư sẵn sàng để bán,Chứng khoán đầu tư sẵn sàng để bán,13.1,27.589.161,25.109.203,131.0,27589161.0,25109203.0
Chứng khoán đầu tư giữ đến ngày đáo hạn,TÀI SẢN > Chứng khoán đầu tư giữ đến ngày đáo hạn,Chứng khoán đầu tư giữ đến ngày đáo hạn,13.2,39.292.300,16.148.253,132.0,39292300.0,16148253.0
Dự phòng rủi ro chứng khoán đầu tư,TÀI SẢN > Dự phòng rủi ro chứng khoán đầu tư,Dự phòng rủi ro chứng khoán đầu tư,13.4,(1.848.320),(1.579.400),134.0,-1848320.0,-1579400.0
"Góp vốn, đầu tư dài hạn","TÀI SẢN > Góp vốn, đầu tư dài hạn","Góp vốn, đầu tư dài hạn",14,520.339,594.542,14.0,520339.0,594542.0
Đầu tư dài hạn khác,TÀI SẢN > Đầu tư dài hạn khác,Đầu tư dài hạn khác,14.1,880.575,897.843,141.0,880575.0,897843.0
Dự phòng giảm giá đầu tư dài hạn,TÀI SẢN > Dự phòng giảm giá đầu tư dài hạn,Dự phòng giảm giá đầu tư dài hạn,14.2,(360.236),(303.301),142.0,-360236.0,-303301.0
Tài sản cố định,TÀI SẢN > Tài sản cố định,Tài sản cố định,,7.949.366,7.967.719,,7949366.0,7967719.0
Tài sản cố định hữu hình,TÀI SẢN > Tài sản cố định hữu hình,Tài sản cố định hữu hình,15.1,4.503.810,4.530.436,151.0,4503810.0,4530436.0
Nguyên giá tài sản cố định,TÀI SẢN > Nguyên giá tài sản cố định,Nguyên giá tài sản cố định,,6.856.959,6.553.671,,6856959.0,6553671.0
Khẩu hao tài sản cố định,TÀI SẢN > Khẩu hao tài sản cố định,Khẩu hao tài sản cố định,,(2.353.149),(2.023.235),,-2353149.0,-2023235.0
Tài sản cố định thuê tài chính,TÀI SẢN > Tài sản cố định thuê tài chính,Tài sản cố định thuê tài chính,15.2,-,70,152.0,,70.0
Nguyên giá tài sản cố định,TÀI SẢN > Nguyên giá tài sản cố định,Nguyên giá tài sản cố định,,-,596,,,596.0
Khẩu hao tài sản cố định,TÀI SẢN > Khẩu hao tài sản cố định,Khẩu hao tài sản cố định,,-,(526),,,-526.0
Tài sản cố định vô hình,TÀI SẢN > Tài sản cố định vô hình,Tài sản cố định vô hình,15.3,3.445.556,3.437.213,153.0,3445556.0,3437213.0
Nguyên giá tài sản cố định,TÀI SẢN > Nguyên giá tài sản cố định,Nguyên giá tài sản cố định,,4.196.740,4.089.239,,4196740.0,4089239.0
Hao mòn tài sản cố định,TÀI SẢN > Hao mòn tài sản cố định,Hao mòn tài sản cố định,,(751.184),(652.026),,-751184.0,-652026.0
Tài sản có khác,TÀI SẢN > Tài sản có khác,Tài sản có khác,,43.923.436,43.745.451,,43923436.0,43745451.0
Các khoản phải thu,TÀI SẢN > Các khoản phải thu,Các khoản phải thu,16.1,16.943.694,17.175.891,161.0,16943694.0,17175891.0
"Các khoản lãi, phí phải thu","TÀI SẢN > Các khoản lãi, phí phải thu","Các khoản lãi, phí phải thu",16.2,25.336.472,25.207.349,162.0,25336472.0,25207349.0
Tài sản thuê thu nhập doanh nghiệp hoãn lại,TÀI SẢN > Tài sản thuê thu nhập doanh nghiệp hoãn lại,Tài sản thuê thu nhập doanh nghiệp hoãn lại,22,106.316,94.588,22.0,106316.0,94588.0
Tài sản có khác,TÀI SẢN > Tài sản có khác,Tài sản có khác,16.3,2.171.888,1.853.427,163.0,2171888.0,1853427.0
Dự phòng rủi ro cho các tài sản có khác,TÀI SẢN > Dự phòng rủi ro cho các tài sản có khác,Dự phòng rủi ro cho các tài sản có khác,16.4,(634.934),(585.804),164.0,-634934.0,-585804.0
TỔNG TÀI SẢN,TÀI SẢN > TỔNG TÀI SẢN,TỔNG TÀI SẢN,,332.023.043,292.032.736,,332023043.0,292032736.0
