row_label_raw,row_label_full,col_0,Năm nayTriệu đồng,Năm trướcTriệu đồng,numeric__Năm nayTriệu đồng,numeric__Năm trướcTriệu đồng
Thu nhập từ hoạt động dịch vụ,Thu nhập từ hoạt động dịch vụ,Thu nhập từ hoạt động dịch vụ,2.112.833,1.740.796,2112833.0,1740796.0
Thu từ dịch vụ thanh toán,Thu từ dịch vụ thanh toán,Thu từ dịch vụ thanh toán,658.984,572.312,658984.0,572312.0
Thu từ dịch vụ ngân quỹ,Thu từ dịch vụ ngân quỹ,Thu từ dịch vụ ngân quỹ,309.038,265.743,309038.0,265743.0
Thu từ hoạt động cho thuê kho,Thu từ hoạt động cho thuê kho,Thu từ hoạt động cho thuê kho,198.580,182.093,198580.0,182093.0
Thu về chi trả kiểu hối,Thu về chi trả kiểu hối,Thu về chi trả kiểu hối,39.344,47.379,39344.0,47379.0
Thu khác,Thu khác,Thu khác,906.887,673.269,906887.0,673269.0
Chi phí hoạt động dịch vụ,Chi phí hoạt động dịch vụ,Chi phí hoạt động dịch vụ,(682.789),(569.533),-682789.0,-569533.0
Chi dịch vụ thanh toán,Chi dịch vụ thanh toán,Chi dịch vụ thanh toán,(294.370),(205.098),-294370.0,-205098.0
"Cước phí bưu điện, mạng viễn thông","Cước phí bưu điện, mạng viễn thông","Cước phí bưu điện, mạng viễn thông",(155.151),(120.060),-155151.0,-120060.0
Chi phí hoa hồng môi giới,Chi phí hoa hồng môi giới,Chi phí hoa hồng môi giới,(64.504),(66.989),-64504.0,-66989.0
Chi dịch vụ ngân quỹ,Chi dịch vụ ngân quỹ,Chi dịch vụ ngân quỹ,(30.635),(30.854),-30635.0,-30854.0
Chi phí khấu hao,Chi phí khấu hao,Chi phí khấu hao,(47.945),(65.202),-47945.0,-65202.0
Chi khác,Chi khác,Chi khác,(90.184),(81.330),-90184.0,-81330.0
,,,1.430.044,1.171.263,1430044.0,1171263.0
