row_label_raw,row_label_full,col_0,Số cuối năm,Số cuối năm_1,Số đầu năm,Số đầu năm_1,numeric__Số cuối năm,numeric__Số cuối năm_1,numeric__Số đầu năm,numeric__Số đầu năm_1
,,,Triệu đồng,%,Triệu đồng,%,,,,
Cho vay các tổ chức kinh tế,Cho vay các tổ chức kinh tế,Cho vay các tổ chức kinh tế,94.784.581,"47,66",96.236.167,"51,76",94784581.0,47.66,96236167.0,51.76
Công ty TNHH khác,Công ty TNHH khác,Công ty TNHH khác,43.314.352,"21,78",50.050.445,"26,92",43314352.0,21.78,50050445.0,26.92
Công ty cổ phần khác,Công ty cổ phần khác,Công ty cổ phần khác,42.016.419,"21,13",36.825.406,"19,81",42016419.0,21.13,36825406.0,19.81
Doanh nghiệp tư nhân,Doanh nghiệp tư nhân,Doanh nghiệp tư nhân,4.954.130,"2,49",5.254.122,"2,83",4954130.0,2.49,5254122.0,2.83
Doanh nghiệp có vốn đầu tư nước ngoài,Doanh nghiệp có vốn đầu tư nước ngoài,Doanh nghiệp có vốn đầu tư nước ngoài,1.343.692,"0,68",928.223,"0,50",1343692.0,0.68,928223.0,0.5
Công ty cổ phần Nhà nước,Công ty cổ phần Nhà nước,Công ty cổ phần Nhà nước,959.846,"0,48",1.195.320,"0,64",959846.0,0.48,1195320.0,0.64
Công ty TNHH Nhà nước,Công ty TNHH Nhà nước,Công ty TNHH Nhà nước,925.285,"0,47",897.574,"0,48",925285.0,0.47,897574.0,0.48
Doanh nghiệp Nhà nước,Doanh nghiệp Nhà nước,Doanh nghiệp Nhà nước,624.271,"0,31",314.738,"0,17",624271.0,0.31,314738.0,0.17
Kinh tế tập thể,Kinh tế tập thể,Kinh tế tập thể,113.426,"0,06",138.619,"0,07",113426.0,0.06,138619.0,0.07
Khác,Khác,Khác,533.160,"0,26",631.720,"0,34",533160.0,0.26,631720.0,0.34
Cho vay cá nhân,Cho vay cá nhân,Cho vay cá nhân,104.075.084,"52,34",89.680.646,"48,24",104075084.0,52.34,89680646.0,48.24
,,,198.859.665,"100,00",185.916.813,"100,00",198859665.0,100.0,185916813.0,100.0
