row_label_raw,row_label_full,Giá gốc,Dự phòng,Giá gốc_1,Dự phòng_1,numeric__Dự phòng,numeric__Giá gốc_1,numeric__Dự phòng_1
666.879.989,666.879.989,666.879.989,,602.340.680,,,602340680.0,
74.751.846.220,74.751.846.220,74.751.846.220,,93.755.883.076,,,93755883076.0,
139.000.000,139.000.000,139.000.000,,,,,,
906.218.801.670,139.000.000 > 906.218.801.670,906.218.801.670,,737.378.027.995,,,737378027995.0,
16.740.000,139.000.000 > 16.740.000,16.740.000,,28.889.760.000,,,28889760000.0,
981.793.267.879,139.000.000 > 981.793.267.879,981.793.267.879,,860.626.011.751,,,860626011751.0,
