row_label_raw,row_label_full,Bên liên quan,Nội dung nghiệp vụ,Các khoản phải thu (VND),numeric__Nội dung nghiệp vụ,numeric__Các khoản phải thu (VND)
+ Công ty TNHH Dũng Thịnh Phát + Công ty CP Đầu tư và phát triển Đa Quốc Gia,+ Công ty TNHH Dũng Thịnh Phát + Công ty CP Đầu tư và phát triển Đa Quốc Gia,+ Công ty TNHH Dũng Thịnh Phát + Công ty CP Đầu tư và phát triển Đa Quốc Gia,Cho mượn tiền,14.410.061.273,,14410061273.0
+ Công ty TNHH Dũng Thịnh Phát + Công ty CP Đầu tư và phát triển Đa Quốc Gia,+ Công ty TNHH Dũng Thịnh Phát + Công ty CP Đầu tư và phát triển Đa Quốc Gia,+ Công ty TNHH Dũng Thịnh Phát + Công ty CP Đầu tư và phát triển Đa Quốc Gia,Tiền ủy thác xuất khẩu,1.523.316.573,,1523316573.0
Bên liên quan,Bên liên quan,Bên liên quan,Nội dung nghiệp vụ,Giá trị khoerin NAM phải trả (VND),,
+ Công ty CP Đầu tư và phát triển Đa Quốc Gia,Bên liên quan > + Công ty CP Đầu tư và phát triển Đa Quốc Gia,+ Công ty CP Đầu tư và phát triển Đa Quốc Gia,Mua nền Bình Khánh,41.600.000,,41600000.0
+ Công ty CP Đầu tư và phát triển Đa Quốc Gia,Bên liên quan > + Công ty CP Đầu tư và phát triển Đa Quốc Gia,+ Công ty CP Đầu tư và phát triển Đa Quốc Gia,Tiền chỉ hộ phí hoa hồng,14.331.105.114,,14331105114.0
+ Công ty CP Đầu tư và phát triển Đa Quốc Gia,Bên liên quan > + Công ty CP Đầu tư và phát triển Đa Quốc Gia,+ Công ty CP Đầu tư và phát triển Đa Quốc Gia,Bán cá tra nguyên liệu,38.219.787.985,,38219787985.0
+ Công ty CP Đầu tư và phát triển Đa Quốc Gia,Bên liên quan > + Công ty CP Đầu tư và phát triển Đa Quốc Gia,+ Công ty CP Đầu tư và phát triển Đa Quốc Gia,Ứng trước tiền tổng thầu Nhà máy thức ăn,89.790.000.000,,89790000000.0
+ Công ty CP Du Lịch Đồng Tháp,Bên liên quan > + Công ty CP Du Lịch Đồng Tháp,+ Công ty CP Du Lịch Đồng Tháp,Tiền mượn,23.000.000.000,,23000000000.0
+ Công ty CP Du Lịch Đồng Tháp,Bên liên quan > + Công ty CP Du Lịch Đồng Tháp,+ Công ty CP Du Lịch Đồng Tháp,"Vé máy bay, tiếp khách",28.574.000,,28574000.0
