row_label_raw,row_label_full,Đối tượng,Mối quan hệ,Số cuối năm,Số đầu năm,numeric__Mối quan hệ,numeric__Số cuối năm,numeric__Số đầu năm
+ Công ty CP Du Lịch Đồng Tháp,+ Công ty CP Du Lịch Đồng Tháp,+ Công ty CP Du Lịch Đồng Tháp,Công ty con,,,,,
+ Công ty CP ĐT & Phát triển Đa quốc gia I.D.I,+ Công ty CP Du Lịch Đồng Tháp > + Công ty CP ĐT & Phát triển Đa quốc gia I.D.I,+ Công ty CP ĐT & Phát triển Đa quốc gia I.D.I,Công ty liên kết,1.523.316.675,13.264.029.600,,1523316675.0,13264029600.0
