row_label_raw,row_label_full,Tên công ty,Địa chỉ,Tỷ lệ lợi ích,Tỷ lệ biểu quyết,numeric__Địa chỉ,numeric__Tỷ lệ lợi ích,numeric__Tỷ lệ biểu quyết
+ Công ty TNHH Dũng Thịnh Phát,+ Công ty TNHH Dũng Thịnh Phát,+ Công ty TNHH Dũng Thịnh Phát,"09 Nguyễn Kim, P12, Q5, TP.HCM",66%,66%,,0.66,0.66
+ Công ty CP Du Lịch Đồng Tháp,+ Công ty CP Du Lịch Đồng Tháp,+ Công ty CP Du Lịch Đồng Tháp,"06 Đỗ Công Tường, P2, TP Cao Lãnh, Đồng Tháp","81,36%","81,36%",,0.8136,0.8136
+ Công ty CP Phú Hùng Phú Quốc,+ Công ty CP Phú Hùng Phú Quốc,+ Công ty CP Phú Hùng Phú Quốc,"81 Hùng Vương, TT Dương Đông, Phú Quốc, Kiên Giang",99%,99%,,0.99,0.99
