row_label_raw,row_label_full,Chỉ tiêu,Số cuối năm,Số đầu năm,numeric__Số cuối năm,numeric__Số đầu năm
Tiền và các khoản tương đương tiền,Tiền và các khoản tương đương tiền,Tiền và các khoản tương đương tiền,"11.913,00","103.432,00",11913.0,103432.0
Phải thu khách hàng và các khoản phải thu khác,Phải thu khách hàng và các khoản phải thu khác,Phải thu khách hàng và các khoản phải thu khác,,,,
Tài sản/(Nợ phải trả) thuần có gốc ngoại tệ,Phải thu khách hàng và các khoản phải thu khác > Tài sản/(Nợ phải trả) thuần có gốc ngoại tệ,Tài sản/(Nợ phải trả) thuần có gốc ngoại tệ,"11.913,00","103.432,00",11913.0,103432.0
