row_label_raw,row_label_full,Tên công ty,Tỷ lệ lợi ích,Tỷ lệ quyền biểu quyết,Lợi nhuận sau thuế,Lợi nhuận chưa phân phối,numeric__Tỷ lệ lợi ích,numeric__Tỷ lệ quyền biểu quyết,numeric__Lợi nhuận sau thuế,numeric__Lợi nhuận chưa phân phối
+ Công ty TNHH Dũng Thịnh Phát (*),+ Công ty TNHH Dũng Thịnh Phát (*),+ Công ty TNHH Dũng Thịnh Phát (*),66%,66%,4.536.067,67.051.689,0.66,0.66,4536067.0,67051689.0
+ Công ty CP Du Lịch Đồng Tháp (*),+ Công ty CP Du Lịch Đồng Tháp (*),+ Công ty CP Du Lịch Đồng Tháp (*),81%,81%,2.428.754.281,1.163.130.941,0.81,0.81,2428754281.0,1163130941.0
+ Công ty CP Phú Hùng Phú Quốc (*),+ Công ty CP Phú Hùng Phú Quốc (*),+ Công ty CP Phú Hùng Phú Quốc (*),99%,99%,(367.015.044),(1.407.837.973),0.99,0.99,-367015044.0,-1407837973.0
