row_label_raw,row_label_full,"Chi phí nguyên, vật liệu",1.754.733.193,1.282.329.514,numeric__1.754.733.193,numeric__1.282.329.514
"Chi phí công cụ, dụng cụ","Chi phí công cụ, dụng cụ","Chi phí công cụ, dụng cụ",692.155.691,997.252.243,692155691.0,997252243.0
Chi phí nhân viên,Chi phí nhân viên,Chi phí nhân viên,19.313.663.498,8.216.559.961,19313663498.0,8216559961.0
Chi phí khấu hao,Chi phí khấu hao,Chi phí khấu hao,1.902.011.412,1.730.356.165,1902011412.0,1730356165.0
Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,1.072.367.175,393.441.087,1072367175.0,393441087.0
Các khoản chi phí QLDN khác,Các khoản chi phí QLDN khác,Các khoản chi phí QLDN khác,16.410.741.798,9.990.150.676,16410741798.0,9990150676.0
Cộng,Cộng,Cộng,41.145.672.767,22.610.289.646,41145672767.0,22610289646.0
