row_label_raw,row_label_full,Lưu chuyển tiền thuần trong năm\( (50 = 20 + 30 + 40) \) > Tiền và các khoản tương đương tiền đầu năm,Mã số > 50 > 60,Thuyết minh,2024 VND > 59.549.657.114 > 465.325.427.461,2023 VND > (400.228.295.268) > 838.145.130.657,numeric__Mã số > 50 > 60,numeric__Thuyết minh,numeric__2024 VND > 59.549.657.114 > 465.325.427.461,numeric__2023 VND > (400.228.295.268) > 838.145.130.657
Ảnh hưởng của thay đổi tỷ giá quy đổi ngoại tệ đối với tiền và các khoản tương đương tiền và chênh lệch quy đổi tiền tệ,Ảnh hưởng của thay đổi tỷ giá quy đổi ngoại tệ đối với tiền và các khoản tương đương tiền và chênh lệch quy đổi tiền tệ,Ảnh hưởng của thay đổi tỷ giá quy đổi ngoại tệ đối với tiền và các khoản tương đương tiền và chênh lệch quy đổi tiền tệ,61,,(5.094.949.690),27.408.592.072,61.0,,-5094949690.0,27408592072.0
Tiền và các khoản tương đương tiền cuối năm \( (70 = 50 + 60 + 61) \),Tiền và các khoản tương đương tiền cuối năm \( (70 = 50 + 60 + 61) \),Tiền và các khoản tương đương tiền cuối năm \( (70 = 50 + 60 + 61) \),70,5,519.780.134.885,465.325.427.461,70.0,5.0,519780134885.0,465325427461.0
