row_label_raw,row_label_full,col_0,Mã số,Thuyết minh,2024 VND,2023 VND,numeric__Mã số,numeric__Thuyết minh,numeric__2024 VND,numeric__2023 VND
LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH,,,,
Lỗ kế toán trước thuế Điều chỉnh cho các khoản,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Lỗ kế toán trước thuế Điều chỉnh cho các khoản,Lỗ kế toán trước thuế Điều chỉnh cho các khoản,01,,(130.454.238.771),(95.519.376.373),1.0,,-130454238771.0,-95519376373.0
Khấu hao và phân bổ,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Khấu hao và phân bổ,Khấu hao và phân bổ,02,,257.023.358.231,229.239.328.386,2.0,,257023358231.0,229239328386.0
Các khoản dự phòng,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Các khoản dự phòng,Các khoản dự phòng,03,,25.008.511.505,25.702.302.581,3.0,,25008511505.0,25702302581.0
Lỗ/(lãi) chênh lệch tỷ giá do đánh giá lại các khoản mục tiền tệ có gốc ngoại tệ,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Lỗ/(lãi) chênh lệch tỷ giá do đánh giá lại các khoản mục tiền tệ có gốc ngoại tệ,Lỗ/(lãi) chênh lệch tỷ giá do đánh giá lại các khoản mục tiền tệ có gốc ngoại tệ,04,,6.781.127.404,(987.373.129),4.0,,6781127404.0,-987373129.0
Lãi từ thanh lý tài sản cố định và xóa sổ chi phí xây dựng cơ bản dở dang,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Lãi từ thanh lý tài sản cố định và xóa sổ chi phí xây dựng cơ bản dở dang,Lãi từ thanh lý tài sản cố định và xóa sổ chi phí xây dựng cơ bản dở dang,05,,(2.353.077.894),(5.886.565.839),5.0,,-2353077894.0,-5886565839.0
Lãi từ đánh giá lại tài sản góp vào công ty liên kết,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Lãi từ đánh giá lại tài sản góp vào công ty liên kết,Lãi từ đánh giá lại tài sản góp vào công ty liên kết,05,,(780.765.048),(780.765.048),5.0,,-780765048.0,-780765048.0
Thu nhập cổ tức và lãi tiền gửi,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Thu nhập cổ tức và lãi tiền gửi,Thu nhập cổ tức và lãi tiền gửi,05,,(3.861.779.978),(11.490.759.798),5.0,,-3861779978.0,-11490759798.0
Phần lãi trong công ty liên kết,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Phần lãi trong công ty liên kết,Phần lãi trong công ty liên kết,05,,(18.189.254.342),(37.638.333.064),5.0,,-18189254342.0,-37638333064.0
Chi phí lãi vay,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Chi phí lãi vay,Chi phí lãi vay,06,,143.081.297.564,140.645.716.152,6.0,,143081297564.0,140645716152.0
Lợi nhuận từ hoạt động kinh doanh trước những thay đổi vốn lưu động,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Lợi nhuận từ hoạt động kinh doanh trước những thay đổi vốn lưu động,Lợi nhuận từ hoạt động kinh doanh trước những thay đổi vốn lưu động,08,,276.255.178.671,243.284.173.868,8.0,,276255178671.0,243284173868.0
Biến động các khoản phải thu,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Biến động các khoản phải thu,Biến động các khoản phải thu,09,,(352.682.477.095),236.076.871.024,9.0,,-352682477095.0,236076871024.0
Biến động hàng tồn kho,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Biến động hàng tồn kho,Biến động hàng tồn kho,10,,1.007.759.227.856,51.584.521.279,10.0,,1007759227856.0,51584521279.0
Biến động các khoản phải trả và nợ phải trả khác,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Biến động các khoản phải trả và nợ phải trả khác,Biến động các khoản phải trả và nợ phải trả khác,11,,247.649.057.692,(53.958.377.231),11.0,,247649057692.0,-53958377231.0
Biến động chi phí trả trước,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Biến động chi phí trả trước,Biến động chi phí trả trước,12,,28.702.867.003,60.633.792.789,12.0,,28702867003.0,60633792789.0
,,,,,1.207.683.854.127,537.620.981.729,,,1207683854127.0,537620981729.0
Tiền lãi vay đã trả,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Tiền lãi vay đã trả,Tiền lãi vay đã trả,14,,(142.475.042.769),(140.645.716.152),14.0,,-142475042769.0,-140645716152.0
