row_label_raw,row_label_full,col_0,Tổng tài sản,Tổng tài sản_1,numeric__Tổng tài sản,numeric__Tổng tài sản_1
,,,31/12/2024VND,1/1/2024VND,,
Việt Nam,Việt Nam,Việt Nam,8.877.956.223.420,9.667.548.781.713,8877956223420.0,9667548781713.0
Bắc Mỹ,Bắc Mỹ,Bắc Mỹ,632.711.922.298,515.309.116.045,632711922298.0,515309116045.0
Nhật Bản,Nhật Bản,Nhật Bản,26.099.578.791,25.646.565.295,26099578791.0,25646565295.0
,,,9.536.767.724.509,10.208.504.463.053,9536767724509.0,10208504463053.0
