row_label_raw,row_label_full,col_0,2024Số cổ phiếu,2023Số cổ phiếu,numeric__2024Số cổ phiếu,numeric__2023Số cổ phiếu
Số cổ phiếu phổ thông đầu năm,Số cổ phiếu phổ thông đầu năm,Số cổ phiếu phổ thông đầu năm,399.887.300,399.887.300,399887300.0,399887300.0
Phát hành cổ phiếu theo chương trình lựa chọn cho người lao động,Phát hành cổ phiếu theo chương trình lựa chọn cho người lao động,Phát hành cổ phiếu theo chương trình lựa chọn cho người lao động,259.151,-,259151.0,
Số lượng bình quân gia quyền của cổ phiếu phổ thông,Số lượng bình quân gia quyền của cổ phiếu phổ thông,Số lượng bình quân gia quyền của cổ phiếu phổ thông,400.146.451,399.887.300,400146451.0,399887300.0
