row_label_raw,row_label_full,col_0,Doanh thu,Doanh thu_1,numeric__Doanh thu,numeric__Doanh thu_1
,,,2024 VND,2023 VND,,
Bắc Mỹ,Bắc Mỹ,Bắc Mỹ,3.944.314.481.188,2.990.567.990.439,3944314481188.0,2990567990439.0
Nhật Bản,Nhật Bản,Nhật Bản,2.744.726.753.931,2.012.111.249.177,2744726753931.0,2012111249177.0
Ức,Ức,Ức,2.404.212.884.701,2.063.647.969.006,2404212884701.0,2063647969006.0
Châu Âu,Châu Âu,Châu Âu,2.795.015.173.315,1.681.448.879.890,2795015173315.0,1681448879890.0
Hàn Quốc,Hàn Quốc,Hàn Quốc,1.058.247.194.436,658.355.960.451,1058247194436.0,658355960451.0
Việt Nam,Việt Nam,Việt Nam,525.805.914.178,404.954.671.055,525805914178.0,404954671055.0
Các quốc gia khác,Các quốc gia khác,Các quốc gia khác,1.262.915.098.696,956.304.491.726,1262915098696.0,956304491726.0
,,,14.735.237.500.445,10.767.391.211.744,14735237500445.0,10767391211744.0
