row_label_raw,row_label_full,col_0,Số dư cuối năm VND,Số dư đầu năm VND,numeric__Số dư cuối năm VND,numeric__Số dư đầu năm VND
Tài sản tài chính,Tài sản tài chính,Tài sản tài chính,Tài sản tài chính,Tài sản tài chính,,
"Tài sản tài chính đã lưu ký tại VSD và chưa giao dịch, tự do chuyển nhượng","Tài sản tài chính > Tài sản tài chính đã lưu ký tại VSD và chưa giao dịch, tự do chuyển nhượng","Tài sản tài chính đã lưu ký tại VSD và chưa giao dịch, tự do chuyển nhượng",1.447.750.000.000,527.060.230.000,1447750000000.0,527060230000.0
"Tài sản tài chính đã lưu ký tại VSD và chưa giao dịch, hạn chế chuyển nhượng","Tài sản tài chính > Tài sản tài chính đã lưu ký tại VSD và chưa giao dịch, hạn chế chuyển nhượng","Tài sản tài chính đã lưu ký tại VSD và chưa giao dịch, hạn chế chuyển nhượng",102.298.110.000,139.726.810.000,102298110000.0,139726810000.0
"Tài sản tài chính đã lưu ký tại VSD và chưa giao dịch, cảm cố","Tài sản tài chính > Tài sản tài chính đã lưu ký tại VSD và chưa giao dịch, cảm cố","Tài sản tài chính đã lưu ký tại VSD và chưa giao dịch, cảm cố",102.139.650.000,346.691.280.000,102139650000.0,346691280000.0
Tổng cộng,Tài sản tài chính > Tổng cộng,Tổng cộng,1.652.187.760.000,1.013.478.320.000,1652187760000.0,1013478320000.0
