row_label_raw,row_label_full,Mã số > 90 > 101,CHỈ TIÊU > GIẢM TIỀN THUÀN TRONG NĂM > TIỀN VÀ CÁC KHOẠN TƯƠNG ĐƯƠNG TIỀN ĐẦU NĂM,Thuyết minh > 5,Năm nay VND > (451.425.941.193) > 531.342.593.641,Năm trước (trình bày lại) VND > (275.324.246.546) > 806.666.840.187,numeric__CHỈ TIÊU > GIẢM TIỀN THUÀN TRONG NĂM > TIỀN VÀ CÁC KHOẠN TƯƠNG ĐƯƠNG TIỀN ĐẦU NĂM,numeric__Thuyết minh > 5,numeric__Năm nay VND > (451.425.941.193) > 531.342.593.641,numeric__Năm trước (trình bày lại) VND > (275.324.246.546) > 806.666.840.187
101.1,101.1,101.1,Tiền,,396.342.593.641,506.666.840.187,,,396342593641.0,506666840187.0
101.2,101.2,101.2,Các khoản tương đương tiền,,135.000.000.000,300.000.000.000,,,135000000000.0,300000000000.0
103,103,103,TIỀN VÀ CÁC KHOẠN TƯƠNG ĐƯƠNG TIỀN CUỐI NĂM,5,79.916.652.448,531.342.593.641,,5.0,79916652448.0,531342593641.0
103.1,103.1,103.1,Tiền,,79.916.652.448,396.342.593.641,,,79916652448.0,396342593641.0
103.2,103.2,103.2,Các khoản tương đương tiền,,-,135.000.000.000,,,,135000000000.0
