row_label_raw,row_label_full,col_0,Năm nay VND,Năm trước (trình bày lại) VND,numeric__Năm nay VND,numeric__Năm trước (trình bày lại) VND
Từ tài sản tài chính FVTPL,Từ tài sản tài chính FVTPL,Từ tài sản tài chính FVTPL,41.209.689.785,39.253.973.852,41209689785.0,39253973852.0
Từ tài sản tài chính HTM,Từ tài sản tài chính HTM,Từ tài sản tài chính HTM,344.889.714.807,194.036.747.890,344889714807.0,194036747890.0
Từ các khoản cho vay và phải thu,Từ các khoản cho vay và phải thu,Từ các khoản cho vay và phải thu,429.400.211.341,297.393.256.685,429400211341.0,297393256685.0
Từ AFS,Từ AFS,Từ AFS,74.211.553.978,40.326.411.509,74211553978.0,40326411509.0
Tổng cộng,Tổng cộng,Tổng cộng,889.711.169.911,571.010.389.936,889711169911.0,571010389936.0
