row_label_raw,row_label_full,col_0,Số dư cuối năm VND,Số dư đầu năm VND,numeric__Số dư cuối năm VND,numeric__Số dư đầu năm VND
Chứng chỉ quỹ,Chứng chỉ quỹ,Chứng chỉ quỹ,7.425.740.000,7.425.740.000,7425740000.0,7425740000.0
Cổ phiếu,Cổ phiếu,Cổ phiếu,143.199.470.000,42.946.670.000,143199470000.0,42946670000.0
Trái phiếu,Trái phiếu,Trái phiếu,310.884.600.000,21.769.200.000,310884600000.0,21769200000.0
Tổng cộng,Tổng cộng,Tổng cộng,461.509.810.000,72.141.610.000,461509810000.0,72141610000.0
