row_label_raw,row_label_full,CHỈ TIÊU,Diễn giải,Ngày 31 tháng 12 năm 2015 (số liệu đã trình bày trước đây),Phân loại lại,Ngày 31 tháng 12 năm 2015 (trình bày lại),numeric__Diễn giải,numeric__Ngày 31 tháng 12 năm 2015 (số liệu đã trình bày trước đây),numeric__Phân loại lại,numeric__Ngày 31 tháng 12 năm 2015 (trình bày lại)
"Tài sản dài hạn khácCảm cố, thế chấp, ký quỹ, ký cược dài hạn (*)Tài sản dài hạn khác (**)","Tài sản dài hạn khácCảm cố, thế chấp, ký quỹ, ký cược dài hạn (*)Tài sản dài hạn khác (**)","Tài sản dài hạn khácCảm cố, thế chấp, ký quỹ, ký cược dài hạn (*)Tài sản dài hạn khác (**)",[4][4],-17.272.240.210,17.272.240.210(17.272.240.210),17.272.240.210-,,-17272240210.0,,
TỔNG CỘNG TÀI SẢN,TỔNG CỘNG TÀI SẢN,TỔNG CỘNG TÀI SẢN,,13.039.886.861.812,(1.142.228.763.474),11.897.658.098.338,,13039886861812.0,-1142228763474.0,11897658098338.0
"NỘ PHẢI TRẢ NGÁN HẠNCác khoản phải trả phải nộp ngắn hạn khácPhải trả hoạt động giao dịch chứng khoánPhải trả hộ cổ tức, gốc và lãi trái phiếu (**)Phải trả tổ chức phát hành chứng khoán (**)Các khoản trích nộp phúc lợi nhân viên (*)VỐN CHỦ SỞ HỮULợi nhuận chưa phân phối Chênh lệch đánh giá lại tài sản tài sản tài chính sẵn sàng để bán (*)","NỘ PHẢI TRẢ NGÁN HẠNCác khoản phải trả phải nộp ngắn hạn khácPhải trả hoạt động giao dịch chứng khoánPhải trả hộ cổ tức, gốc và lãi trái phiếu (**)Phải trả tổ chức phát hành chứng khoán (**)Các khoản trích nộp phúc lợi nhân viên (*)VỐN CHỦ SỞ HỮULợi nhuận chưa phân phối Chênh lệch đánh giá lại tài sản tài sản tài chính sẵn sàng để bán (*)","NỘ PHẢI TRẢ NGÁN HẠNCác khoản phải trả phải nộp ngắn hạn khácPhải trả hoạt động giao dịch chứng khoánPhải trả hộ cổ tức, gốc và lãi trái phiếu (**)Phải trả tổ chức phát hành chứng khoán (**)Các khoản trích nộp phúc lợi nhân viên (*)VỐN CHỦ SỞ HỮULợi nhuận chưa phân phối Chênh lệch đánh giá lại tài sản tài sản tài chính sẵn sàng để bán (*)",[5][1][1][1][5][6][6],5.843.153.676.607186.070.544.6401.449.127.503.53110.002.807.034689.438.960--1.232.057.922.291-,(1.142.228.763.474)8.641.767.078(1.140.185.338.405)(10.002.807.034)(689.438.960)7.053.8473.099.224.944(3.099.224.944),4.700.924.913.133194.712.311.718308.942.165.126--7.053.8471.235.157.147.235(3.099.224.944),,,,
TỔNG CỘNG NỘ PHẢI TRẢ VÀ VỐN CHỦ SỞ HỮU,"NỘ PHẢI TRẢ NGÁN HẠNCác khoản phải trả phải nộp ngắn hạn khácPhải trả hoạt động giao dịch chứng khoánPhải trả hộ cổ tức, gốc và lãi trái phiếu (**)Phải trả tổ chức phát hành chứng khoán (**)Các khoản trích nộp phúc lợi nhân viên (*)VỐN CHỦ SỞ HỮULợi nhuận chưa phân phối Chênh lệch đánh giá lại tài sản tài sản tài chính sẵn sàng để bán (*) > TỔNG CỘNG NỘ PHẢI TRẢ VÀ VỐN CHỦ SỞ HỮU",TỔNG CỘNG NỘ PHẢI TRẢ VÀ VỐN CHỦ SỞ HỮU,,13.039.886.861.812,(1.142.228.763.474),11.897.658.098.338,,13039886861812.0,-1142228763474.0,11897658098338.0
