row_label_raw,row_label_full,col_0,Năm nàyVND,Năm trước(trình bày lại)VND,numeric__Năm nàyVND,numeric__Năm trước(trình bày lại)VND
Lương và các khoản phúc lợi,Lương và các khoản phúc lợi,Lương và các khoản phúc lợi,57.851.647.678,55.857.245.423,57851647678.0,55857245423.0
"BHXH, BHYT, KPCĐ, BHTN","BHXH, BHYT, KPCĐ, BHTN","BHXH, BHYT, KPCĐ, BHTN",3.179.659.939,2.899.692.600,3179659939.0,2899692600.0
Chi phí văn phòng phẩm,Chi phí văn phòng phẩm,Chi phí văn phòng phẩm,947.538.632,1.040.030.423,947538632.0,1040030423.0
"Chi phí công cụ, dụng cụ","Chi phí công cụ, dụng cụ","Chi phí công cụ, dụng cụ",1.594.167.316,1.216.297.473,1594167316.0,1216297473.0
Chi phí khấu hao TSCĐ,Chi phí khấu hao TSCĐ,Chi phí khấu hao TSCĐ,5.377.548.834,7.098.853.183,5377548834.0,7098853183.0
Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,47.501.890.446,41.302.874.747,47501890446.0,41302874747.0
Chi phí khác,Chi phí khác,Chi phí khác,7.977.524.273,9.987.294.346,7977524273.0,9987294346.0
Tổng cộng,Tổng cộng,Tổng cộng,124.429.977.118,119.402.288.195,124429977118.0,119402288195.0
