row_label_raw,row_label_full,col_0,Số dư cuối năm VND,Số dư đầu năm VND,numeric__Số dư cuối năm VND,numeric__Số dư đầu năm VND
Phải trả hợp đồng bán và cam kết mua lại chứng khoán,Phải trả hợp đồng bán và cam kết mua lại chứng khoán,Phải trả hợp đồng bán và cam kết mua lại chứng khoán,-,176.000.000.000,,176000000000.0
"Nhận ký quỹ, ký cược ngắn hạn của nhà đầu tư để mua chứng khoán","Nhận ký quỹ, ký cược ngắn hạn của nhà đầu tư để mua chứng khoán","Nhận ký quỹ, ký cược ngắn hạn của nhà đầu tư để mua chứng khoán",262.800.421.276,8.750.000.000,262800421276.0,8750000000.0
"Phải trả hộ cổ tức, lãi trái phiếu","Phải trả hộ cổ tức, lãi trái phiếu","Phải trả hộ cổ tức, lãi trái phiếu",-,2.386.784.100,,2386784100.0
Phải trả cổ tức cho cổ đông Công ty,Phải trả cổ tức cho cổ đông Công ty,Phải trả cổ tức cho cổ đông Công ty,5.490.560.750,4.588.929.750,5490560750.0,4588929750.0
Phải trả trái tức cho trái chủ của Công ty,Phải trả trái tức cho trái chủ của Công ty,Phải trả trái tức cho trái chủ của Công ty,701.639.024,715.305.824,701639024.0,715305824.0
Phải trả tiền mua cổ phiếu cho khách hàng,Phải trả tiền mua cổ phiếu cho khách hàng,Phải trả tiền mua cổ phiếu cho khách hàng,28.354.700.000,-,28354700000.0,
Phải trả khác,Phải trả khác,Phải trả khác,2.432.358.457,2.271.292.044,2432358457.0,2271292044.0
Tổng cộng,Tổng cộng,Tổng cộng,299.779.679.507,194.712.311.718,299779679507.0,194712311718.0
