row_label_raw,row_label_full,col_0,Năm nay VND,Năm trước (trình bày lại) VND,numeric__Năm nay VND,numeric__Năm trước (trình bày lại) VND
Doanh thu cho thuê tài sản,Doanh thu cho thuê tài sản,Doanh thu cho thuê tài sản,718.402.503,721.318.867,718402503.0,721318867.0
Doanh thu các dịch vụ tài chính khác,Doanh thu các dịch vụ tài chính khác,Doanh thu các dịch vụ tài chính khác,17.705.387.252,31.145.928.537,17705387252.0,31145928537.0
Doanh thu lãi trả chậm của khoản đầu tư nhận hoàn vốn theo tiến độ,Doanh thu lãi trả chậm của khoản đầu tư nhận hoàn vốn theo tiến độ,Doanh thu lãi trả chậm của khoản đầu tư nhận hoàn vốn theo tiến độ,62.426.057.476,3.715.003.910,62426057476.0,3715003910.0
Doanh thu khác,Doanh thu khác,Doanh thu khác,2.600.680.552,4.033.688.589,2600680552.0,4033688589.0
Tổng cộng,Tổng cộng,Tổng cộng,83.450.527.783,39.615.939.903,83450527783.0,39615939903.0
