row_label_raw,row_label_full,col_0,Số dư cuối năm VND,Số dư đầu năm VND,numeric__Số dư cuối năm VND,numeric__Số dư đầu năm VND
Tài sản tài chính,Tài sản tài chính,Tài sản tài chính,Tài sản tài chính,Tài sản tài chính,,
Tài sản tài chính giao dịch tự do chuyển nhượng,Tài sản tài chính > Tài sản tài chính giao dịch tự do chuyển nhượng,Tài sản tài chính giao dịch tự do chuyển nhượng,22.283.452.350.000,18.135.210.430.000,22283452350000.0,18135210430000.0
Tài sản tài chính giao dịch hạn chế chuyển nhượng,Tài sản tài chính > Tài sản tài chính giao dịch hạn chế chuyển nhượng,Tài sản tài chính giao dịch hạn chế chuyển nhượng,682.966.010.000,748.571.050.000,682966010000.0,748571050000.0
Tài sản tài chính giao dịch cầm cố,Tài sản tài chính > Tài sản tài chính giao dịch cầm cố,Tài sản tài chính giao dịch cầm cố,3.600.644.250.000,2.759.764.320.000,3600644250000.0,2759764320000.0
"Tài sản tài chính phong tỏa, tạm giữ","Tài sản tài chính > Tài sản tài chính phong tỏa, tạm giữ","Tài sản tài chính phong tỏa, tạm giữ",15.664.600.000,-,15664600000.0,
Tài sản tài chính chờ thanh toán,Tài sản tài chính > Tài sản tài chính chờ thanh toán,Tài sản tài chính chờ thanh toán,290.207.840.000,578.825.340.000,290207840000.0,578825340000.0
Tài sản tài chính chờ cho vay,Tài sản tài chính chờ cho vay,Tài sản tài chính chờ cho vay,-,-,,
Tổng cộng,Tài sản tài chính chờ cho vay > Tổng cộng,Tổng cộng,26.872.935.050.000,22.222.371.140.000,26872935050000.0,22222371140000.0
