row_label_raw,row_label_full,col_0,Số cuối nămVND,Số đầu năm(trình bày lại)VND,numeric__Số cuối nămVND,numeric__Số đầu năm(trình bày lại)VND
Trái phiếu chưa niêm yết,Trái phiếu chưa niêm yết,Trái phiếu chưa niêm yết,11.592.393.142,23.184.491.434,11592393142.0,23184491434.0
- Trái phiếu chuyển đối TMS,- Trái phiếu chuyển đối TMS,- Trái phiếu chuyển đối TMS,11.592.393.142,23.184.491.434,11592393142.0,23184491434.0
Tiền gửi có kỳ hạn từ trên 3 tháng tới 1 năm,Tiền gửi có kỳ hạn từ trên 3 tháng tới 1 năm,Tiền gửi có kỳ hạn từ trên 3 tháng tới 1 năm,5.232.140.149.255,4.407.755.384.425,5232140149255.0,4407755384425.0
Tổng cộng,Tổng cộng,Tổng cộng,5.243.732.542.397,4.430.939.875.859,5243732542397.0,4430939875859.0
