row_label_raw,row_label_full,col_0,Tổng côngVND,Không quá hạn vàkhông bị suy giảmVND,Quá hạn nhưng không bị suy giảm,Quá hạn nhưng không bị suy giảm_1,Quá hạn nhưng không bị suy giảm_2,numeric__Tổng côngVND,numeric__Không quá hạn vàkhông bị suy giảmVND,numeric__Quá hạn nhưng không bị suy giảm,numeric__Quá hạn nhưng không bị suy giảm_1,numeric__Quá hạn nhưng không bị suy giảm_2
,,,Tổng côngVND,Không quá hạn vàkhông bị suy giảmVND,< 80 ngàyVND,81–180 ngàyVND,>180 ngàyVND,,,,,
Số cuối năm,Số cuối năm,Số cuối năm,3.779.178.042.796,3.770.764.073.993,6.699.128.102,1.714.840.701,-,3779178042796.0,3770764073993.0,6699128102.0,1714840701.0,
Số đầu năm,Số đầu năm,Số đầu năm,3.349.821.357.080,3.336.640.152.102,13.176.220.438,2.509.267,2.475.273,3349821357080.0,3336640152102.0,13176220438.0,2509267.0,2475273.0
