row_label_raw,row_label_full,col_0,Số dư cuối năm VND,Số dư đầu năm VND,numeric__Số dư cuối năm VND,numeric__Số dư đầu năm VND
Tài sản tài chính,Tài sản tài chính,Tài sản tài chính,Tài sản tài chính,Tài sản tài chính,,
Tài sản tài chính giao dịch tự do chuyển nhượng,Tài sản tài chính > Tài sản tài chính giao dịch tự do chuyển nhượng,Tài sản tài chính giao dịch tự do chuyển nhượng,485.758.480.000,662.823.190.000,485758480000.0,662823190000.0
Tài sản tài chính giao dịch cầm cố,Tài sản tài chính > Tài sản tài chính giao dịch cầm cố,Tài sản tài chính giao dịch cầm cố,414.444.430.000,183.426.660.000,414444430000.0,183426660000.0
Tài sản tài chính chờ thanh toán,Tài sản tài chính > Tài sản tài chính chờ thanh toán,Tài sản tài chính chờ thanh toán,50.000.000.000,30.000.000,50000000000.0,30000000.0
Tổng cộng,Tài sản tài chính > Tổng cộng,Tổng cộng,950.202.910.000,846.279.850.000,950202910000.0,846279850000.0
