row_label_raw,row_label_full,col_0,Năm 2021(VND),Năm 2020(VND),numeric__Năm 2021(VND),numeric__Năm 2020(VND)
"Chỉ phí nguyên liệu, vật liệu","Chỉ phí nguyên liệu, vật liệu","Chỉ phí nguyên liệu, vật liệu",8.278.085.777.188,8.224.208.795.921,8278085777188.0,8224208795921.0
Chỉ phí nhân công,Chỉ phí nhân công,Chỉ phí nhân công,325.117.529.418,315.241.384.259,325117529418.0,315241384259.0
Chỉ phí khấu hao TSCĐ,Chỉ phí khấu hao TSCĐ,Chỉ phí khấu hao TSCĐ,1.459.264.386.542,1.104.594.358.054,1459264386542.0,1104594358054.0
Chỉ phí dịch vụ mua ngoài,Chỉ phí dịch vụ mua ngoài,Chỉ phí dịch vụ mua ngoài,264.780.198.013,163.106.461.984,264780198013.0,163106461984.0
Chỉ phí khác bằng tiền,Chỉ phí khác bằng tiền,Chỉ phí khác bằng tiền,353.708.440.790,270.980.133.699,353708440790.0,270980133699.0
Cộng,Cộng,Cộng,10.680.956.331.951,10.078.131.133.917,10680956331951.0,10078131133917.0
