row_label_raw,row_label_full,Ho và tên:,Chức vụ:,col_2,numeric__Chức vụ:,numeric__col_2
- Ông Nguyễn Trọng Hùng,- Ông Nguyễn Trọng Hùng,- Ông Nguyễn Trọng Hùng,Chủ tịch,,,
- Ông Ngô Trí Thịnh,- Ông Ngô Trí Thịnh,- Ông Ngô Trí Thịnh,Thành viên,,,
- Ông Nguyễn Đức Pha,- Ông Nguyễn Đức Pha,- Ông Nguyễn Đức Pha,Thành viên,,,
- Ông Hoàng Phó Hiềng,- Ông Hoàng Phó Hiềng,- Ông Hoàng Phó Hiềng,Thành viên,(i) Đến ngày 28/04/2021,,
- Ông Phạm Xuân Phong,- Ông Phạm Xuân Phong,- Ông Phạm Xuân Phong,Thành viên,(i) Đến ngày 28/04/2021,,
- Ông Nguyễn Trung Thực,- Ông Nguyễn Trung Thực,- Ông Nguyễn Trung Thực,Thành viên.,(i) Từ ngày 28/04/2021,,
- Ông Nguyễn Đức Thảo,- Ông Nguyễn Đức Thảo,- Ông Nguyễn Đức Thảo,Thành viên độc lập,(i) Từ ngày 28/04/2021,,
