row_label_raw,row_label_full,col_0,Năm 2021(VND),Năm 2020(VND),numeric__Năm 2021(VND),numeric__Năm 2020(VND)
Chỉ phí khác,Chỉ phí khác,Chỉ phí khác,209.867.731,9.544.447.448,209867731.0,9544447448.0
Cộng,Cộng,Cộng,209.867.731,9.544.447.448,209867731.0,9544447448.0
