row_label_raw,row_label_full,col_0,31/12/2021(VND),01/01/2021(VND),numeric__31/12/2021(VND),numeric__01/01/2021(VND)
a. Ngắn hạn,a. Ngắn hạn,a. Ngắn hạn,1.576.922.000,1.747.132.898,1576922000.0,1747132898.0
"Công cụ, dụng cụ xuất dùng","Công cụ, dụng cụ xuất dùng","Công cụ, dụng cụ xuất dùng",340.491.581,1.416.292.255,340491581.0,1416292255.0
Bản quyền phần mềm,Bản quyền phần mềm,Bản quyền phần mềm,747.000.000,-,747000000.0,
Chi phí trả trước ngắn hạn khác,Chi phí trả trước ngắn hạn khác,Chi phí trả trước ngắn hạn khác,489.430.419,330.840.643,489430419.0,330840643.0
b. Dài hạn,b. Dài hạn,b. Dài hạn,143.928.644.477,230.646.707.382,143928644477.0,230646707382.0
Chi phí sửa chữa lớn chờ phân bổ,Chi phí sửa chữa lớn chờ phân bổ,Chi phí sửa chữa lớn chờ phân bổ,91.895.218.296,188.364.671.519,91895218296.0,188364671519.0
Chi phí giai đoạn triển khai không đủ tiêu chuẩn ghi nhận TSCĐ vô hình,Chi phí giai đoạn triển khai không đủ tiêu chuẩn ghi nhận TSCĐ vô hình,Chi phí giai đoạn triển khai không đủ tiêu chuẩn ghi nhận TSCĐ vô hình,28.523.823.944,31.179.516.355,28523823944.0,31179516355.0
Chi phí trả trước dài hạn khác,Chi phí trả trước dài hạn khác,Chi phí trả trước dài hạn khác,23.509.602.237,11.102.519.508,23509602237.0,11102519508.0
Cộng,Cộng,Cộng,145.505.566.477,232.393.840.280,145505566477.0,232393840280.0
