row_label_raw,row_label_full,col_0,col_1,31/12/2021(VND),01/01/2021(VND),numeric__col_1,numeric__31/12/2021(VND),numeric__01/01/2021(VND)
Tiền mặt tại quỹ,Tiền mặt tại quỹ,Tiền mặt tại quỹ,(i),881.457.344,336.931.693,,881457344.0,336931693.0
Tiền gửi ngân hàng,Tiền gửi ngân hàng,Tiền gửi ngân hàng,(ii),142.192.032.249,413.473.889.811,,142192032249.0,413473889811.0
Các khoản tương đương tiền,Các khoản tương đương tiền,Các khoản tương đương tiền,,-,-,,,
Cộng,Các khoản tương đương tiền > Cộng,Cộng,,143.073.489.593,413.810.821.504,,143073489593.0,413810821504.0
