row_label_raw,row_label_full,col_0,col_1,31/12/2021(VND),01/01/2021(VND),numeric__col_1,numeric__31/12/2021(VND),numeric__01/01/2021(VND)
a.,a.,a.,Ngắn hạn,3.776.519.367.374,3.776.519.367.374,,3776519367374.0,3776519367374.0
a.,a.,a.,Công ty Mua bán điện (*),3.477.425.701.565,1.763.620.184.421,,3477425701565.0,1763620184421.0
a.,a.,a.,Công ty CP Nhiệt điện Cẩm Phả - TKV,-,2.009.928.673.307,,,2009928673307.0
a.,a.,a.,Các khách hàng khác,7.763.964.621,2.970.509.646,,7763964621.0,2970509646.0
b.,b.,b.,Dài hạn,-,-,,,
b.,b. > b.,b.,Cộng,3.485.189.666.186,3.776.519.367.374,,3485189666186.0,3776519367374.0
