row_label_raw,row_label_full,col_0,31/12/2021(VND),31/12/2021(VND)_1,01/01/2021(VND),01/01/2021(VND)_1,numeric__31/12/2021(VND),numeric__31/12/2021(VND)_1,numeric__01/01/2021(VND),numeric__01/01/2021(VND)_1
,,,Giá gốc,Dự phòng,Giá gốc,Dự phòng,,,,
"Nguyên liệu, vật liệu","Nguyên liệu, vật liệu","Nguyên liệu, vật liệu",321.938.774.791,-,112.668.181.701,-,321938774791.0,,112668181701.0,
"Công cụ, dụng cụ","Công cụ, dụng cụ","Công cụ, dụng cụ",1.302.003.142,-,1.313.770.430,-,1302003142.0,,1313770430.0,
Cộng,Cộng,Cộng,323.240.777.933,-,113.981.952.131,-,323240777933.0,,113981952131.0,
