row_label_raw,row_label_full,col_0,Năm 2021(VND),Năm 2020(VND),numeric__Năm 2021(VND),numeric__Năm 2020(VND)
Giá vốn hàng bán,Giá vốn hàng bán,Giá vốn hàng bán,10.348.101.265.840,9.758.965.403.855,10348101265840.0,9758965403855.0
Giá vốn cung cấp dịch vụ khác,Giá vốn cung cấp dịch vụ khác,Giá vốn cung cấp dịch vụ khác,98.219.592.240,86.352.314.643,98219592240.0,86352314643.0
Cộng,Cộng,Cộng,10.446.320.858.080,9.845.317.718.498,10446320858080.0,9845317718498.0
