row_label_raw,row_label_full,col_0,Năm 2021(VND),Năm 2020(VND),numeric__Năm 2021(VND),numeric__Năm 2020(VND)
Lãi tiền vay,Lãi tiền vay,Lãi tiền vay,127.900.332.237,202.468.862.667,127900332237.0,202468862667.0
Lỗ chênh lệch tỷ giá phân bổ,Lỗ chênh lệch tỷ giá phân bổ,Lỗ chênh lệch tỷ giá phân bổ,173.007.898.656,10.443.112.436,173007898656.0,10443112436.0
Chỉ phí tài chính khác,Chỉ phí tài chính khác,Chỉ phí tài chính khác,65.571.077.706,14.818.256.270,65571077706.0,14818256270.0
Lỗ phát sinh từ việc nhận sáp nhập NĐCP,Lỗ phát sinh từ việc nhận sáp nhập NĐCP,Lỗ phát sinh từ việc nhận sáp nhập NĐCP,1.666.489.030.243,-,1666489030243.0,
(Hoàn nhập)/ Dự phòng giảm giá đầu tư tài chính dài hạn,(Hoàn nhập)/ Dự phòng giảm giá đầu tư tài chính dài hạn,(Hoàn nhập)/ Dự phòng giảm giá đầu tư tài chính dài hạn,(1.616.750.354.924),659.641.961.643,-1616750354924.0,659641961643.0
Cộng,Cộng,Cộng,416.217.983.918,887.372.193.016,416217983918.0,887372193016.0
