row_label_raw,row_label_full,col_0,col_1,31/12/2021(VND) > Giá trị,31/12/2021(VND) > Dự phòng,01/01/2021(VND) > Giá trị,01/01/2021(VND) > Dự phòng,numeric__col_1,numeric__31/12/2021(VND) > Giá trị,numeric__31/12/2021(VND) > Dự phòng,numeric__01/01/2021(VND) > Giá trị,numeric__01/01/2021(VND) > Dự phòng
a.,a.,a.,Ngắn hạn,16.999.521.255,-,81.172.237.356,-,,16999521255.0,,81172237356.0,
a.,a.,a.,Phải thu về lãi cho vay,709.648.126,-,29.061.785.120,-,,709648126.0,,29061785120.0,
a.,a.,a.,Lãi chậm trả,-,-,34.619.748.715,-,,,,34619748715.0,
a.,a.,a.,Phải thu khác (i),16.289.873.129,-,17.490.703.521,-,,16289873129.0,,17490703521.0,
b.,b.,b.,Dài hạn,200.000.000,-,200.000.000,-,,200000000.0,,200000000.0,
b.,b.,b.,"Ký cược, ký quỹ",200.000.000,-,200.000.000,-,,200000000.0,,200000000.0,
b.,b.,b.,Cộng,17.199.521.255,-,81.372.237.356,-,,17199521255.0,,81372237356.0,
