row_label_raw,row_label_full,col_0,Năm 2021(VND),Năm 2020(VND),numeric__Năm 2021(VND),numeric__Năm 2020(VND)
a. Chi phí quản lý doanh nghiệp,a. Chi phí quản lý doanh nghiệp,a. Chi phí quản lý doanh nghiệp,234.427.883.257,232.813.415.419,234427883257.0,232813415419.0
Chi phí nhân viên,Chi phí nhân viên,Chi phí nhân viên,125.336.679.265,107.849.649.295,125336679265.0,107849649295.0
Chi phí khấu hao,Chi phí khấu hao,Chi phí khấu hao,12.177.139.617,18.889.507.222,12177139617.0,18889507222.0
Dịch vụ mua ngoài,Dịch vụ mua ngoài,Dịch vụ mua ngoài,23.447.423.824,23.913.968.773,23447423824.0,23913968773.0
Các khoản khác,Các khoản khác,Các khoản khác,73.466.640.551,82.160.290.129,73466640551.0,82160290129.0
b. Chi phí bán hàng,b. Chi phí bán hàng,b. Chi phí bán hàng,203.765.455,-,203765455.0,
c. Các khoản ghi giảm chi phí bán hàng và Chi phí quản lý doanh nghiệp,c. Các khoản ghi giảm chi phí bán hàng và Chi phí quản lý doanh nghiệp,c. Các khoản ghi giảm chi phí bán hàng và Chi phí quản lý doanh nghiệp,-,-,,
Cộng,c. Các khoản ghi giảm chi phí bán hàng và Chi phí quản lý doanh nghiệp > Cộng,Cộng,234.631.648.712,232.813.415.419,234631648712.0,232813415419.0
