row_label_raw,row_label_full,Công ty Cổ phần Đầu tư Địa ốc Tiền Phát,Công ty con,Tạm ứng đầu tư vốn,93.000.000.000,col_4,numeric__Công ty con,numeric__Tạm ứng đầu tư vốn,numeric__93.000.000.000,numeric__col_4
Công ty TNHH Sơn Hòa Bình,Công ty TNHH Sơn Hòa Bình,Công ty TNHH Sơn Hòa Bình,Công ty con,Chi phíthầu phụ,44.965.368.765,45.056.091.799,,,44965368765.0,45056091799.0
Công ty TNHH Tư vấn Thiết kế Hòa Bình,Công ty TNHH Tư vấn Thiết kế Hòa Bình,Công ty TNHH Tư vấn Thiết kế Hòa Bình,Công ty con,Chi phíthầu phụ,290.460.000,2.165.750.000,,,290460000.0,2165750000.0
Công ty Cổ phần Kỹ thuật Jesco Hòa Bình,Công ty Cổ phần Kỹ thuật Jesco Hòa Bình,Công ty Cổ phần Kỹ thuật Jesco Hòa Bình,Công tyliên kết,Chi phíthầu phụ,-,56.526.758.626,,,,56526758626.0
Công ty Cổ phần Cơ khí và Nhôm kính Anh Việt,Công ty Cổ phần Cơ khí và Nhôm kính Anh Việt,Công ty Cổ phần Cơ khí và Nhôm kính Anh Việt,Công tyliên kết,Chi phíthầu phụ,-,31.603.331.263,,,,31603331263.0
Công ty Cổ phần Sản xuất và Trang trí Mộc Hòa Bình,Công ty Cổ phần Sản xuất và Trang trí Mộc Hòa Bình,Công ty Cổ phần Sản xuất và Trang trí Mộc Hòa Bình,Công ty con,Chi phíthầu phụ,-,14.692.027.195,,,,14692027195.0
Công ty Cổ phần Xuất Nhập Khẩu Việt Ta,Công ty Cổ phần Xuất Nhập Khẩu Việt Ta,Công ty Cổ phần Xuất Nhập Khẩu Việt Ta,Công ty con,Chi phíthầu phụ,-,3.134.321.189,,,,3134321189.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,138.255.828.765,153.178.280.072,,,138255828765.0,153178280072.0
