row_label_raw,row_label_full,Bên liên quan,Mối quan hệ,Nội dung nghiệp vụ,Năm nay,Năm trước,numeric__Mối quan hệ,numeric__Nội dung nghiệp vụ,numeric__Năm nay,numeric__Năm trước
Công ty Cổ phầnKỹ thuật JescoHòa Bình,Công ty Cổ phầnKỹ thuật JescoHòa Bình,Công ty Cổ phầnKỹ thuật JescoHòa Bình,Công ty liên kết,Chi phí thầu phụCho vayThu nhập cổ tứcPhạt chàm thanh toánCung cấp dịch vụ xây dựngLãi cho vayGóp vốnKhác,302.261.156.24516.600.000.0001.742.126.000675.098.854280.092.80075.700.237-769.909.810,144.584.177.7915.100.000.000--26.190.10817.421.260.000592.204.538,,,,
Công ty Cổ phầnNhà Hòa Bình,Công ty Cổ phầnNhà Hòa Bình,Công ty Cổ phầnNhà Hòa Bình,Công ty con,Góp vốnThuê văn phòngLãi cho vayMượn tiềnĐặt cọc thuêvăn phòngCho thuêvăn phòngCho vayMua bắt độngsản đầu tưPhạt chàm thanh toánCung cấp dịch vụ,160.000.000.00013.117.489.22411.290.994.4998.700.000.000810.194.14536.363.636--,5.962.834.3199.642.568.05313.811.548.350--436.363.63690.982.281.4791.402.478.0481.126.404.135610.933.672,,,,
Công ty Cổ phầnSản xuất và Trang trí Mộc Hòa Bình,Công ty Cổ phầnNhà Hòa Bình > Công ty Cổ phầnSản xuất và Trang trí Mộc Hòa Bình,Công ty Cổ phầnSản xuất và Trang trí Mộc Hòa Bình,Công ty con,Mua vật tưGóp vốnLãi cho vayChi phí thầu phụCho mượn,151.734.674.18516.225.000.0001.433.743.309159.287.205--,61.860.108.9503.000.000.0001.619.481.44216.022.032.14616.250.636.915,,,,6.18601089503e+52
Công ty Cổ phầnCơ khí và Nhóm kính Anh Việt,Công ty Cổ phầnCơ khí và Nhóm kính Anh Việt,Công ty Cổ phầnCơ khí và Nhóm kính Anh Việt,Công ty liên kết,Chi phí thầu phụMượn tiềnCho vayCung cấp dịch vụ xây dựngLãi cho vayMua vật tưPhạt chàm thanh toánKhác,82.947.269.0875.000.000.0004.000.000.0001.065.017.67844.658.907--208.500.211,80.104.177.837--2.000.000.00046.470.147.28931.178.3962.606.669.2741.253.748.30595.799.956,,,,
