row_label_raw,row_label_full,col_0,Số cuối năm,VND Số đầu năm,numeric__Số cuối năm,numeric__VND Số đầu năm
Ngắn hạn,Ngắn hạn,Ngắn hạn,Ngắn hạn,Ngắn hạn,,
Vay ngân hàng (Thuyết minh số 22.1),Ngắn hạn > Vay ngân hàng (Thuyết minh số 22.1),Vay ngân hàng (Thuyết minh số 22.1),3.734.881.635.903,2.323.533.252.282,3734881635903.0,2323533252282.0
Vay bên khác (Thuyết minh số 22.2),Ngắn hạn > Vay bên khác (Thuyết minh số 22.2),Vay bên khác (Thuyết minh số 22.2),8.443.468.633,6.078.815.187,8443468633.0,6078815187.0
Vay bên liên quan (Thuyết minh số 31),Ngắn hạn > Vay bên liên quan (Thuyết minh số 31),Vay bên liên quan (Thuyết minh số 31),-,35.410.000.000,,35410000000.0
Vay dài hạn đến hạn trả(Thuyết minh số 22.3),Ngắn hạn > Vay dài hạn đến hạn trả(Thuyết minh số 22.3),Vay dài hạn đến hạn trả(Thuyết minh số 22.3),99.829.268.676,92.760.516.670,99829268676.0,92760516670.0
,,,3.843.154.373.212,2.457.782.584.139,3843154373212.0,2457782584139.0
Dài hạn,Dài hạn,Dài hạn,Dài hạn,Dài hạn,,
Vay dài hạn ngân hàng(Thuyết minh số 22.3),Dài hạn > Vay dài hạn ngân hàng(Thuyết minh số 22.3),Vay dài hạn ngân hàng(Thuyết minh số 22.3),348.979.705.817,318.152.455.116,348979705817.0,318152455116.0
Vay dài hạn bên liên quan(Thuyết minh số 22.4 và 31),Dài hạn > Vay dài hạn bên liên quan(Thuyết minh số 22.4 và 31),Vay dài hạn bên liên quan(Thuyết minh số 22.4 và 31),62.644.200.000,100.000.000.000,62644200000.0,100000000000.0
,,,411.623.905.817,418.152.455.116,411623905817.0,418152455116.0
Trong đó:,Trong đó:,Trong đó:,Trong đó:,Trong đó:,,
Vay dài hạn đến hạn trả,Trong đó: > Vay dài hạn đến hạn trả,Vay dài hạn đến hạn trả,99.829.268.676,92.760.516.670,99829268676.0,92760516670.0
Vay dài hạn,Trong đó: > Vay dài hạn,Vay dài hạn,311.794.637.141,325.391.938.446,311794637141.0,325391938446.0
TỔNG CỘNG,Trong đó: > TỔNG CỘNG,TỔNG CỘNG,4.154.949.010.353,2.783.174.522.585,4154949010353.0,2783174522585.0
