row_label_raw,row_label_full,Bên liên quan,Mối quan hệ,Nội dung nghiệp vụ,Năm nay,Năm trước,numeric__Mối quan hệ,numeric__Nội dung nghiệp vụ,numeric__Năm nay,numeric__Năm trước
Phải thu ngắn hạn của khách hàng,Phải thu ngắn hạn của khách hàng,Phải thu ngắn hạn của khách hàng,Phải thu ngắn hạn của khách hàng,Phải thu ngắn hạn của khách hàng,Phải thu ngắn hạn của khách hàng,Phải thu ngắn hạn của khách hàng,,,,
Công ty Cổ phần Đầu tư Địa ốc Tiến Phát,Phải thu ngắn hạn của khách hàng > Công ty Cổ phần Đầu tư Địa ốc Tiến Phát,Công ty Cổ phần Đầu tư Địa ốc Tiến Phát,Công ty con,Dịch vụ xây dựng,10.000.000.000,26.284.379.609,,,10000000000.0,26284379609.0
Công ty Cổ phần Cơ khí và Nhôm kính Anh Việt,Phải thu ngắn hạn của khách hàng > Công ty Cổ phần Cơ khí và Nhôm kính Anh Việt,Công ty Cổ phần Cơ khí và Nhôm kính Anh Việt,Công ty liên kết,Dịch vụ xây dựng,-,5.124.938.903,,,,5124938903.0
Công ty TNHH Tư vấn Thiết kế Hòa Bình,Phải thu ngắn hạn của khách hàng > Công ty TNHH Tư vấn Thiết kế Hòa Bình,Công ty TNHH Tư vấn Thiết kế Hòa Bình,Công ty con,Dịch vụ xây dựng,-,976.221.000,,,,976221000.0
TỔNG CỘNG,Phải thu ngắn hạn của khách hàng > TỔNG CỘNG,TỔNG CỘNG,,,10.000.000.000,32.385.539.512,,,10000000000.0,32385539512.0
