row_label_raw,row_label_full,col_0,Số cuối năm > Giá trị,Số cuối năm > Dự phòng,Số cuối năm > Giá trị thuần,Số đầu năm > Giá trị,Số đầu năm > Dự phòng,Số đầu năm > Giá trị thuần,numeric__Số cuối năm > Giá trị,numeric__Số cuối năm > Dự phòng,numeric__Số cuối năm > Giá trị thuần,numeric__Số đầu năm > Giá trị,numeric__Số đầu năm > Dự phòng,numeric__Số đầu năm > Giá trị thuần
Công ty Cổ phần Xây dựngUyên Sang An,Công ty Cổ phần Xây dựngUyên Sang An,Công ty Cổ phần Xây dựngUyên Sang An,135.255.675.075,(87.545.197.489),47.710.477.586,94.016.573.177,(69.270.185.399),24.746.387.778,135255675075.0,-87545197489.0,47710477586.0,94016573177.0,-69270185399.0,24746387778.0
Công ty Cổ phần Hóa dầuQuân Đội,Công ty Cổ phần Hóa dầuQuân Đội,Công ty Cổ phần Hóa dầuQuân Đội,55.690.224.534,(22.732.383.638),32.957.840.896,13.849.642.828,(2.461.079.771),11.388.563.057,55690224534.0,-22732383638.0,32957840896.0,13849642828.0,-2461079771.0,11388563057.0
Công ty Cổ phần May Lê TrựcKhác,Công ty Cổ phần May Lê TrựcKhác,Công ty Cổ phần May Lê TrựcKhác,20.253.196.896,(12.323.727.993),7.929.468.903,19.279.730.080,(8.055.736.283),11.223.993.797,20253196896.0,-12323727993.0,7929468903.0,19279730080.0,-8055736283.0,11223993797.0
Công ty Cổ phần May Lê TrựcKhác,Công ty Cổ phần May Lê TrựcKhác,Công ty Cổ phần May Lê TrựcKhác,525.040.142.594,(182.054.238.380),342.985.904.214,283.528.117.890,(182.747.405.074),100.780.712.816,525040142594.0,-182054238380.0,342985904214.0,283528117890.0,-182747405074.0,100780712816.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,736.239.239.099,(304.655.547.500),431.583.691.599,410.674.063.975,(262.534.406.527),148.139.657.448,736239239099.0,-304655547500.0,431583691599.0,410674063975.0,-262534406527.0,148139657448.0
