row_label_raw,row_label_full,col_0,Số cuối năm > Giá trị,Số cuối năm > Dự phòng,Số đầu năm > Giá trị,Số đầu năm > Dự phòng,numeric__Số cuối năm > Giá trị,numeric__Số cuối năm > Dự phòng,numeric__Số đầu năm > Giá trị,numeric__Số đầu năm > Dự phòng
Nguyên vật liệu xây dựng,Nguyên vật liệu xây dựng,Nguyên vật liệu xây dựng,450.745.131.544,-,250.028.289.508,-,450745131544.0,,250028289508.0,
Chi phí sản xuất kinh doanh dở dang,Chi phí sản xuất kinh doanh dở dang,Chi phí sản xuất kinh doanh dở dang,297.819.140.447,-,597.942.672.700,-,297819140447.0,,597942672700.0,
Hàng hóa bất động sản,Hàng hóa bất động sản,Hàng hóa bất động sản,75.166.223.967,-,73.529.870.786,(1.325.454.681),75166223967.0,,73529870786.0,-1325454681.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,823.730.495.958,-,921.500.832.994,(1.325.454.681),823730495958.0,,921500832994.0,-1325454681.0
