row_label_raw,row_label_full,Mã số > 50 > 60,CHỈ TIÊU > Lưu chuyển tiền và tương đương tiền thuần trong năm > Tiền và tương đương tiền đầu năm,Thuyết minh,Năm nay > 144.247.842.579 > 199.989.957.221,Năm trước > 90.496.862.312 > 109.497.905.103,numeric__CHỈ TIÊU > Lưu chuyển tiền và tương đương tiền thuần trong năm > Tiền và tương đương tiền đầu năm,numeric__Thuyết minh,numeric__Năm nay > 144.247.842.579 > 199.989.957.221,numeric__Năm trước > 90.496.862.312 > 109.497.905.103
61,61,61,Ảnh hưởng của thay đổi tỷ giá hối đoái quy đổi ngoại tệ,,10.753.701,(4.810.194),,,10753701.0,-4810194.0
70,70,70,Tiền và tương đương tiền cuối năm,4,344.248.553.501,199.989.957.221,,4.0,344248553501.0,199989957221.0
