row_label_raw,row_label_full,Mã số,NGUỒN VỐN,Thuyết minh,Số cuối năm,Số đầu năm,numeric__NGUỒN VỐN,numeric__Thuyết minh,numeric__Số cuối năm,numeric__Số đầu năm
300,300,300,C. NỘ PHẢI TRẢ,,10.498.109.810.647,8.693.447.811.453,,,10498109810647.0,8693447811453.0
310,310,310,I. Nợ ngắn hạn,,9.997.922.943.011,8.162.481.452.898,,,9997922943011.0,8162481452898.0
311,311,311,1. Phải trả người bán ngắn hạn,17,2.840.941.844.298,2.018.765.608.423,,17.0,2840941844298.0,2018765608423.0
312,312,312,2. Người mua trả tiền trước ngắn hạn,18,1.206.373.206.721,2.271.902.170.487,,18.0,1206373206721.0,2271902170487.0
313,313,313,3. Thuế và các khoản phải nộp Nhà nước,19,258.204.126.488,73.316.779.409,,19.0,258204126488.0,73316779409.0
314,314,314,4. Phải trả người lao động,,592.666.850.530,316.437.094.604,,,592666850530.0,316437094604.0
315,315,315,5. Chi phí phải trả ngắn hạn,20,1.233.984.931.654,1.018.461.497.041,,20.0,1233984931654.0,1018461497041.0
319,319,319,6. Phải trả ngắn hạn khác,21,22.597.610.108,3.753.209.324,,21.0,22597610108.0,3753209324.0
320,320,320,7. Vay ngắn hạn,22,3.843.154.373.212,2.457.782.584.139,,22.0,3843154373212.0,2457782584139.0
322,322,322,"8. Quỹ khen thưởng, phúc lợi",,-,2.062.509.471,,,,2062509471.0
330,330,330,II. Nợ dài hạn,,500.186.867.636,530.966.358.555,,,500186867636.0,530966358555.0
332,332,332,1. Người mua trả tiền trước dài hạn,18,-,98.848.554.585,,18.0,,98848554585.0
337,337,337,2. Phải trả dài hạn khác,21,26.359.949.011,-,,21.0,26359949011.0,
338,338,338,3. Vay dài hạn,22,311.794.637.141,325.391.938.446,,22.0,311794637141.0,325391938446.0
342,342,342,4. Dự phòng phải trả dài hạn,23,162.032.281.484,106.725.865.524,,23.0,162032281484.0,106725865524.0
400,400,400,D. VỐN CHỦ SỞ HỮU,,2.252.424.506.495,1.627.841.619.569,,,2252424506495.0,1627841619569.0
410,410,410,I. Vốn chủ sở hữu,24,2.252.424.506.495,1.627.841.619.569,,24.0,2252424506495.0,1627841619569.0
411,411,411,1. Vốn cổ phần,,1.298.507.570.000,954.464.570.000,,,1298507570000.0,954464570000.0
411a,411a,411a,- Cổ phiếu phổ thông có quyền biểu quyết,,1.298.507.570.000,954.464.570.000,,,1298507570000.0,954464570000.0
412,412,412,2. Thặng dư vốn cổ phần,,30.494.112.981,30.494.112.981,,,30494112981.0,30494112981.0
418,418,418,3. Quỹ đầu tư phát triển,,94.548.441.157,94.548.441.157,,,94548441157.0,94548441157.0
421,421,421,4. Lợi nhuận sau thuế chưa phân phối,,828.874.382.357,548.334.495.431,,,828874382357.0,548334495431.0
421a,421a,421a,- Lợi nhuận sau thuế chưa phân phối lũy kế đến cuối năm trước,,73.191.071.856,68.782.578.778,,,73191071856.0,68782578778.0
421b,421b,421b,- Lợi nhuận sau thuế chưa phân phối năm nay,,755.683.310.501,479.551.916.653,,,755683310501.0,479551916653.0
440,440,440,TỔNG CỘNG NGUỒN VỐN,,12.750.534.317.142,10.321.289.431.022,,,12750534317142.0,10321289431022.0
