row_label_raw,row_label_full,Bên liên quan,Mối quan hệ,Nội dung nghiệp vụ,Số cuối năm,Số đầu năm,numeric__Mối quan hệ,numeric__Nội dung nghiệp vụ,numeric__Số cuối năm,numeric__Số đầu năm
Phải thu về cho vay ngắn hạn,Phải thu về cho vay ngắn hạn,Phải thu về cho vay ngắn hạn,Phải thu về cho vay ngắn hạn,Phải thu về cho vay ngắn hạn,Phải thu về cho vay ngắn hạn,Phải thu về cho vay ngắn hạn,,,,
Công ty Cổ phần Đầu tư Địa ốc Tiến Phát,Phải thu về cho vay ngắn hạn > Công ty Cổ phần Đầu tư Địa ốc Tiến Phát,Công ty Cổ phần Đầu tư Địa ốc Tiến Phát,Công ty con,Cho vay,372.574.398.203,232.189.027.778,,,372574398203.0,232189027778.0
Công ty Cổ phần Sản xuất và Trang trí Mộc Hòa Bình,Phải thu về cho vay ngắn hạn > Công ty Cổ phần Sản xuất và Trang trí Mộc Hòa Bình,Công ty Cổ phần Sản xuất và Trang trí Mộc Hòa Bình,Công ty con,Cho vay,13.698.331.562,13.545.442.469,,,13698331562.0,13545442469.0
Công ty Cổ phần Xuất Nhập Khẩu Việt Ta,Phải thu về cho vay ngắn hạn > Công ty Cổ phần Xuất Nhập Khẩu Việt Ta,Công ty Cổ phần Xuất Nhập Khẩu Việt Ta,Công ty con,Cho vay,4.469.167.135,4.285.544.177,,,4469167135.0,4285544177.0
Công ty Cổ phần Nhà Hòa Bình,Phải thu về cho vay ngắn hạn > Công ty Cổ phần Nhà Hòa Bình,Công ty Cổ phần Nhà Hòa Bình,Công ty con,Cho vay,-,221.951.021.299,,,,221951021299.0
