row_label_raw,row_label_full,Tình trạng,Số cuối năm > % sở hữu,Số cuối năm > Giá trị VND,Số đầu năm > % sở hữu,Số đầu năm > Giá trị VND,numeric__Số cuối năm > % sở hữu,numeric__Số cuối năm > Giá trị VND,numeric__Số đầu năm > % sở hữu,numeric__Số đầu năm > Giá trị VND
Đang hoạt động,Đang hoạt động,Đang hoạt động,"99,93",294.800.000.000,"99,85",134.800.000.000,99.93,294800000000.0,99.85,134800000000.0
Đang hoạt động,Đang hoạt động,Đang hoạt động,"97,87",188.833.939.051,"97,87",188.833.939.051,97.87,188833939051.0,97.87,188833939051.0
Đang hoạt động,Đang hoạt động,Đang hoạt động,"99,21",68.675.000.000,"98,96",52.450.000.000,99.21,68675000000.0,98.96,52450000000.0
Ngừng hoạt động,Ngừng hoạt động,Ngừng hoạt động,"100,00",65.000.000.000,"100,00",65.000.000.000,100.0,65000000000.0,100.0,65000000000.0
Đang hoạt động,Đang hoạt động,Đang hoạt động,"99,55",39.818.014.280,"99,55",40.096.897.073,99.55,39818014280.0,99.55,40096897073.0
Đang hoạt động,Đang hoạt động,Đang hoạt động,"100,00",10.000.000.000,"100,00",10.000.000.000,100.0,10000000000.0,100.0,10000000000.0
Đang hoạt động,Đang hoạt động,Đang hoạt động,"58,20",8.551.000.000,"58,20",8.551.000.000,58.2,8551000000.0,58.2,8551000000.0
